number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
12	180	K.J. Bates		G	73	kj-bates-1		Arlington HS	
12	180	Dylan Brewster	Lenoir City, TN	G	72	dylan-brewster-1	2.4 Pts, 0.8 Reb, 0.4 Ast		SO
4	175	Johnathan Burroughs-Cook	Memphis, TN	G	73	johnathan-burroughs-cook-1	9.2 Pts, 2.1 Reb, 1.0 Ast	Ridgeway	SR
2	172	Rodney Chatman	Lithonia, GA	G	73	rodney-chatman-1	5.3 Pts, 2.0 Reb, 2.3 Ast		FR
3	183	Nat Dixon	Panama City, FL	G	76	nat-dixon-1	2.3 Pts, 1.9 Reb, 0.7 Ast		SO
0	220	Chuck Ester	Geismar, LA	F	79	chuck-ester-1		Biloxi/East Mississippi CC	SR
15	205	Andrew Fleming	Nashville, TN	G	78	andrew-fleming-2			SO
11	185	Makale Foreman	Kingsport, TN	G	73	makale-foreman-1	2.6 Pts, 0.2 Reb, 0.2 Ast		FR
14	183	David Jean-Baptiste	Miami, FL	G	73	david-jean-baptiste-1			FR
24	200	Casey Jones	New Orleans, LA	G	77	casey-jones-1	9.3 Pts, 3.2 Reb, 1.1 Ast	Higgins HS	SR
21	210	Makinde London	Nashville, TN	F	82	makinde-london-1	8.0 Pts, 4.2 Reb, 0.6 Ast	Montverde Academy (FL)	SO
13	220	Trayvond Massenburg	Philadelphia, PA	F	79	trayvond-massenburg-1	1.8 Pts, 2.0 Reb, 0.0 Ast		JR
3	171	ZaQwaun Matthews		G	76	zaqwaun-matthews-1			
23	195	Tre' McLean	Charleston, SC	F	77	tre-mclean-1	14.2 Pts, 5.1 Reb, 1.8 Ast	West Ashley	SR
1	195	Greg Pryor	Memphis, TN	G	73	greg-pryor-1	12.1 Pts, 2.5 Reb, 3.0 Ast	Ridgeway HS	SR
5	220	Justin Tuoyo	Fayetteville, GA	F	82	justin-tuoyo-1	13.9 Pts, 7.3 Reb, 0.9 Ast	Lovejoy	SR
10	167	Peyton Woods	Monticello, KY	G	75	peyton-woods-1	3.9 Pts, 0.7 Reb, 0.1 Ast	Wayne County	SO
