number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
40	205	Evan Borgman	Batesville, IN	F	81	evan-borgman-1			FR
45	200	Aaron Brennan	Noblesville, IN	F	78	aaron-brennan-1	7.2 Pts, 2.9 Reb, 0.9 Ast	Guerin Catholic HS	JR
	175	Darell Combs	Chicago, IL	G	74	darell-combs-1	18.1 Pts, 2.0 Reb, 3.0 Ast	Thornwood/Eastern Michigan	SR
33	235	Giovanni Fraser	Coral Springs, FL	F	80	giovanni-fraser-1	1.3 Pts, 1.2 Reb, 0.0 Ast		FR
32	190	Elyjah Goss	Bolingbrook, IL	F	79	elyjah-goss-1			FR
24	200	Evan Hall	Hindman, KY	F	79	evan-hall-1	7.2 Pts, 5.5 Reb, 0.8 Ast	Knott County Central HS	SO
1	160	T.J. Henderson	Indianapolis, IN	G	72	tj-henderson-1	5.5 Pts, 1.8 Reb, 1.6 Ast	Scecina HS	SO
12	175	Chad Hudson	Jeffersonville, IN	G	71	chad-hudson-1	0.4 Pts, 0.4 Reb, 0.3 Ast		FR
11	225	Josh James	Cedar Lake, IN	F	81	josh-james-1	2.2 Pts, 2.3 Reb, 0.1 Ast	Andrean/Quakerdale Prep (IA)	SR
2	210	Anthony Jones	Indianapolis, IN	G	77	anthony-jones-10			FR
22	180	D.J. McCall	Fort Wayne, IN	G	77	dj-mccall-1	5.0 Pts, 5.5 Reb, 1.4 Ast	Concordia Lutheran HS	SO
15	225	Matt O'Leary	Terre Haute, IN	F	80	matt-oleary-1	14.8 Pts, 6.6 Reb, 2.7 Ast	Terre Haute North Vigo/Loyola-IL	SR
25	200	Ron Patterson	Indianapolis, IN	G	74	ron-patterson-1	8.5 Pts, 2.2 Reb, 1.8 Ast	Brewster Academy (MA)	JR
10	170	Nick Rogers	Indianapolis, IN	G	73	nick-rogers-2			SO
20	180	Grant Sinn	Spencerville, IN	G	74	grant-sinn-1	0.6 Pts, 0.2 Reb, 0.0 Ast		SO
5	185	Kellon Thomas	Indianapolis, IN	G	71	kellon-thomas-1	8.5 Pts, 2.4 Reb, 3.0 Ast	Southport HS	SR
35	235	Noah Thomas	Whitestown, IN	F	81	noah-thomas-1	1.0 Pts, 0.8 Reb, 0.0 Ast		FR
