number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
3	165	Darrion Allen	Pompano Beach, FL	G	74	darrion-allen-1	13.7 Pts, 3.6 Reb, 1.2 Ast	Blanche Ely HS	SR
10	160	BK Ashe	Washington, DC	G	73	byron-ashe-1		Friendship Collegiate	SR
15	205	Isaac Belton	Salem, VA	G	76	isaac-belton-1	4.8 Pts, 2.1 Reb, 0.7 Ast	Virginia Episcopal School/Fork Union Military Academy	SR
22	215	Caius Covrig	Phoenix, AZ	G	77	caius-covrig-1			FR
	165	Dominic Ezeani	Silver Spring, MD	G	71	dominic-ezeani-1	0.0 Pts, 0.4 Reb, 0.0 Ast		FR
2	175	Bryan Gee	Cleveland, OH	G	72	bryan-gee-1	3.0 Pts, 1.7 Reb, 1.6 Ast		SO
24	215	Damarion Geter	Dayton, OH	F	79	damarion-geter-1	2.3 Pts, 2.5 Reb, 0.5 Ast	Dunbar	JR
4	215	Khris Lane	Richmond, VA	F	78	khris-lane-1	14.9 Pts, 7.3 Reb, 0.9 Ast	Benedictine	JR
11	230	Jahleem Montague	Atlantic City, NJ	F	80	jahleem-montague-1			SO
12	165	Juan Munoz	Raleigh, NC	G	71	juan-munoz-1			FR
20	230	Obi Romeo	White Sulphur Springs, WV	F	82	obi-romeo-1	0.8 Pts, 1.4 Reb, 0.1 Ast	Greenbrier East	JR
30	205	Chris Shields	Hedgesville, WV	F	80	chris-shields-1	6.1 Pts, 2.9 Reb, 1.1 Ast		SO
21	200	JaShaun Smith	Garner, NC	F	77	jashaun-smith-1	8.4 Pts, 3.6 Reb, 0.6 Ast		FR
5	170	Kendrick Thompson	Cleveland, TN	G	74	kendrick-thompson-1	4.5 Pts, 2.1 Reb, 3.4 Ast		JR
1	185	Isaiah Walton	Oberlin, OH	G	76	isaiah-walton-1	13.8 Pts, 3.9 Reb, 3.1 Ast		SO
