number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
13	185	Eric Adams	Hoover, AL	F	79	eric-adams-2	2.2 Pts, 2.8 Reb, 0.2 Ast	Hoover HS	JR
11	185	James Boone	Murray, KY	G	78	james-boone-1	1.2 Pts, 0.8 Reb, 0.8 Ast		FR
25	237	Terry Brutus	Spring Valley, NY	F	78	terry-brutus-1	2.5 Pts, 2.8 Reb, 0.7 Ast	Massanutten Military Academy	SR
4	180	Triston Chambers	Bremen, AL	G	74	triston-chambers-1	8.4 Pts, 1.6 Reb, 1.1 Ast		FR
2	170	Justin Coleman	Birmingham, AL	G	70	justin-coleman-2		Wenonah HS	JR
0	185	Christen Cunningham	Georgetown, KY	G	74	christian-cunningham-1	11.2 Pts, 2.1 Reb, 6.4 Ast		JR
22	200	Demetrius Dyson	Covington, TN	G	77	demetrius-dyson-1	13.8 Pts, 4.6 Reb, 0.9 Ast	Covington	JR
15	190	Justin Hopkins	Huntsville, AL	G	76	justin-hopkins-1	4.6 Pts, 2.7 Reb, 0.8 Ast		FR
55	210	Alex Peters	Mountain Brook, AL	F	68	alex-peters-1	2.4 Pts, 0.9 Reb, 0.1 Ast	Mountain Brook HS	JR
3	165	Josh Sharkey	Philadelphia, PA	G	70	josh-sharkey-1	8.5 Pts, 1.3 Reb, 4.1 Ast		FR
24	185	Gerald Smith	Carbon Hill, AL	G	76	gerald-smith-1	1.4 Pts, 0.8 Reb, 0.1 Ast	Carbon Hill HS	SO
14	190	Tanner Tapp	Brentwood, TN	G	74	tanner-tapp-1	0.4 Pts, 0.6 Reb, 0.0 Ast	Brentwood HS	SO
20	203	Alex Thompson	Dothan, AL	F	80	alex-thompson-2	10.9 Pts, 3.4 Reb, 0.9 Ast	Houston Academy	JR
33	230	Wyatt Walker	Jacksonville, FL	C	80	wyatt-walker-1	12.4 Pts, 10.5 Reb, 1.2 Ast	Providence School	SO
