number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	205	Peyton Aldridge	Leavittsburg, OH	F	79	peyton-aldridge-1	20.8 Pts, 7.2 Reb, 2.0 Ast	Labrae HS	JR
14	165	Michael Brown	Gainesville, FL	G	70	michael-brown-3	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
1	235	Nathan Ekwu	Enugu, Nigeria	F	79	nathan-ekwu-1	3.9 Pts, 4.5 Reb, 0.8 Ast	Cardinal Hayes HS	JR
13	190	Kamau Faines	Chicago, IL	G	73	kamau-faines-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Walter Payton HS	JR
4	160	Cal Freundlich	New York, NY	G	74	cal-freundlich-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
31	180	Manu Giamoukis	Thessaloniki, Greece	G	73	manu-giamoukis-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Anatolia College	SR
12	195	Jack Gibbs	Westerville, OH	G	71	jack-gibbs-1	22.3 Pts, 3.9 Reb, 4.3 Ast	Westerville North HS	SR
3	190	Jon Axel Gudmundsson	Grindavik, Iceland	G	76	jonaxel-gudmundsson-1	8.0 Pts, 4.5 Reb, 3.8 Ast		FR
	230	Dusan Kovacevic	Novi Sad, Serbia	F	82	dusan-kovacevic-1	3.1 Pts, 2.3 Reb, 0.4 Ast		FR
22	240	Will Magarity	Stockholm, Sweden	F	83	will-magarity-1	8.6 Pts, 5.8 Reb, 1.0 Ast	Norrkoping BBK	JR
40	235	Andrew McAuliffe	Northbrook, IL	F	80	andrew-mcauliffe-1	0.4 Pts, 0.6 Reb, 0.2 Ast	Glenbrook North HS	SR
15	210	Oskar Michelsen	Helsinki, Finland	F	81	oskar-michelson-1	1.2 Pts, 0.8 Reb, 0.4 Ast	Makelanrinne Sports HS	JR
34	215	Connor Perkey	Atlanta, GA	F	80	connor-perkey-1		Pace Academy	SR
20	220	KiShawn Pritchett	Mooresville, NC	G	78	kishawn-pritchett-1	2.0 Pts, 0.8 Reb, 0.2 Ast	Lake Norman HS	FR
32	190	Rusty Reigel	Charlotte, NC	G	74	rusty-reigel-1	5.0 Pts, 4.5 Reb, 2.5 Ast	Charlotte Latin HS	JR
2	160	Jordan Watkins	Charlotte, NC	G	73	jordan-watkins-1	4.7 Pts, 1.9 Reb, 1.1 Ast	Providence Day	JR
5	150	Malcolm Wynter	Greenlawn, NY	G	70	malcolm-wynter-1	0.0 Pts, 0.0 Reb, 1.0 Ast		FR
