number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
12	215	Chance Anderson	Alpharetta, GA	F	79	chance-anderson-1	1.1 Pts, 1.3 Reb, 0.4 Ast		FR
3	170	Ronnie Boyce III	Oklahoma City, OK	G	75	ronnie-boyceiii-1	16.0 Pts, 4.9 Reb, 1.6 Ast	Putnam HS (OK)	SR
23	200	Stokley Chaffee		F	77	stokley-chaffee-1		Amador Valley HS	
14	180	Stefan Cox		G	74	stefan-cox-1		Sacred Heart HS	
45	200	Mladen Djordjevic	Belgrade, Serbia	G	75	mladen-djordjevic-1	3.8 Pts, 2.2 Reb, 2.4 Ast		SO
2	160	Frankie Ferrari	Burlingame, CA	G	71	frankie-ferrari-1	4.9 Pts, 2.8 Reb, 2.2 Ast	Burlingame	SO
22	170	Chase Foster	Highlands Ranch, CO	F	77	chase-foster-1	9.9 Pts, 3.3 Reb, 1.2 Ast	Valor Christian HS	JR
33	216	Sasha French	Napa, CA	C	83	sasha-french-1			FR
44	230	Nick Loew	Burlingame, CA	F	80	nick-loew-1	0.0 Pts, 1.0 Reb, 0.0 Ast	Burlingame	SO
5	252	Jimbo Lull	Manhattan Beach, CA	C	84	jimbo-lull-1	3.3 Pts, 2.3 Reb, 0.4 Ast		FR
	220	Matthew McCarthy	Melbourne, Australia	F	81	matthew-mccarthy-1	7.5 Pts, 5.6 Reb, 1.3 Ast	Xavier College (Australia)	SO
14	208	Charles Minlend	Concord, NC	G	76	charles-minlend-2	10.6 Pts, 2.0 Reb, 1.1 Ast		FR
11	198	Remu Raitanen	Helsinki, Finland	F	81	remu-raitanen-1	3.9 Pts, 3.5 Reb, 0.6 Ast		FR
25	210	Jordan Ratinho	Concord, CA	G	77	jordan-ratinho-1	8.8 Pts, 1.9 Reb, 1.1 Ast		FR
15	175	Nate Renfro	Tucson, AZ	F	79	nate-renfro-1	6.4 Pts, 4.9 Reb, 2.1 Ast	Sahuaro HS	SO
	170	Marquill Smith	Miami, FL	G	76	marquill-smith-1	4.4 Pts, 0.8 Reb, 0.3 Ast	Miami Christian HS	SO
30	151	Garrett Turner	Boulder, CO	G	70	garrett-turner-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
