number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	197	Brandon Austin	Montgomery, AL	G	77	brandon-austin-1	0.5 Pts, 0.5 Reb, 0.2 Ast	Carver-Montgomery HS	SO
3	190	Corban Collins	High Point, NC	G	75	corban-collins-1	7.5 Pts, 1.9 Reb, 1.6 Ast	Massanutten Military Academy	SR
22	190	Ar'Mond Davis	Tacoma, WA	G	78	armond-davis-1	6.4 Pts, 1.6 Reb, 0.2 Ast		JR
	230	Landon Fuller		G	80	landon-fuller-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
4	235	Daniel Giddens	Mableton, GA	F	83	daniel-giddens-1			SO
11	226	Shannon Hale	Johnson City, TN	F	80	shannon-hale-1	5.8 Pts, 1.5 Reb, 0.4 Ast	Christ School	SR
35	224	Donta Hall	Luverne, AL	F	81	donta-hall-1	5.6 Pts, 5.5 Reb, 0.5 Ast	Luverne HS	SO
12	205	Dazon Ingram	Theodore, AL	G	77	dazon-ingram-1	9.9 Pts, 5.3 Reb, 3.9 Ast	Theodore HS	FR
5	182	Avery Johnson	Houston, TX	G	71	avery-johnson-3	7.4 Pts, 1.6 Reb, 1.6 Ast	Plano West	SO
25	220	Braxton Key	Charlotte, NC	F	80	braxton-key-1	9.4 Pts, 5.5 Reb, 1.9 Ast		FR
	220	Nick King	Memphis, TN	G	79	nick-king-1	3.3 Pts, 2.9 Reb, 0.4 Ast	East	JR
1	207	Riley Norris	Albertville, AL	G	79	riley-norris-1	7.4 Pts, 3.9 Reb, 1.0 Ast	Albertville HS	JR
21	230	Bola Olaniyan	Lagos, Nigeria	F	79	bola-olaniyan-1	2.5 Pts, 4.7 Reb, 0.3 Ast	Richmond HS	SR
2	160	Lawson Schaffer	Cullman, AL	G	71	lawson-schaffer-1	1.2 Pts, 0.0 Reb, 0.2 Ast	Cullman HS	SO
10	240	Jimmie Taylor	Greensboro, AL	F	82	jimmie-taylor-1	5.3 Pts, 3.4 Reb, 0.7 Ast	Greensboro HS	SR
