number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
45	240	Darius Bolstad	Virginia Beach, VA	C	80	darius-bolstad-1	5.3 Pts, 3.8 Reb, 0.4 Ast	Landstown HS	SO
3	165	Christian Bradford	Columbus, GA	G	73	christian-bradford-1	7.3 Pts, 2.3 Reb, 3.6 Ast		JR
22	205	Sterling Christy	Williamsport, MD	F	78	sterling-christy-1	2.0 Pts, 2.4 Reb, 1.1 Ast	Williamsport HS	SO
4	175	Devin Cooper	Charlotte, NC	G	73	devin-cooper-1	5.2 Pts, 2.4 Reb, 1.2 Ast		SO
14	195	Justin Cousin	Burlington, NC	G	72	justin-cousin-1	9.6 Pts, 2.1 Reb, 2.8 Ast	Graham/Air Force Academy Prep	JR
5	170	Donald Hicks	Chesapeake, VA	G	75	donald-hicks-1	7.2 Pts, 3.1 Reb, 1.3 Ast		FR
15	240	Devonnte Holland	Martinsville, VA	F	79	devonnte-holland-1	3.7 Pts, 3.1 Reb, 0.3 Ast		FR
1	170	Carlik Jones	Cincinnati, OH	G	72	carlik-jones-1			FR
25	190	Christian Lutete	Silver Spring, MD	F	76	christian-lutete-1	6.4 Pts, 3.3 Reb, 0.8 Ast		SO
32	240	Randy Phillips	Jackson, MS	C	80	randy-phillips-1	5.1 Pts, 5.0 Reb, 0.3 Ast		JR
24	200	Ed Polite, Jr.	Lanham, MD	F	77	ed-politejr-1	10.4 Pts, 9.5 Reb, 2.1 Ast		SO
20	160	Brian Rodriguez	Harrisonburg, VA	G	72	bryan-rodriguez-1	0.6 Pts, 0.2 Reb, 0.0 Ast		SR
10	170	Caleb Tanner	Floyd, VA	G	73	caleb-tanner-1	10.8 Pts, 1.3 Reb, 0.9 Ast		SO
11	205	Dominique Williams	Washington, DC	F	78	dominique-williams-2		Believe Prep	JR
