number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
10	185	Francis Alonso	Malaga, Spain	G	75	francis-alonso-1	13.4 Pts, 1.6 Reb, 1.7 Ast		SO
20	181	Diante Baldwin	Greensboro, NC	G	72	diante-baldwin-1	11.9 Pts, 3.9 Reb, 4.4 Ast	High Point Christian HS	SR
25	270	Lloyd Burgess	Durham, NC	C	83	lloyd-burgess-1	1.3 Pts, 1.4 Reb, 0.3 Ast	Christ School (NC)	SO
30	176	Clay Byrd		G	72	clay-byrd-1		East Burke HS	
15	185	Garrett Collins	Asheville, NC	F	77	garrett-collins-1	1.7 Pts, 0.4 Reb, 0.1 Ast	Fishburne Military Academy	JR
21	190	James Dickey	Raleigh, NC	F	81	james-dickey-1	5.8 Pts, 6.4 Reb, 0.9 Ast		FR
14	215	Kyrin Galloway	Milton, GA	F	80	kyrin-galloway-1	1.5 Pts, 2.2 Reb, 0.4 Ast		FR
13	170	Justin Jordan	Davidson, NC	G	75	justin-jordan-2	1.0 Pts, 1.0 Reb, 0.0 Ast	Hargrave Military Academy	JR
22	165	Jack Konstanzer	Kill Devil Hills, NC	G	73	jack-konstanzer-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
32	238	Jordy Kuiper	Groningen, Netherlands	F	81	jordy-kuiper-1	6.8 Pts, 5.1 Reb, 0.8 Ast	Canarias Basketball Academy	JR
2	185	Malik Massey	Charlotte, NC	G	75	malik-massey-1	4.6 Pts, 1.1 Reb, 1.3 Ast		FR
3	192	Jelani Mofford	Ontario, Canada	F	77	jelani-mofford-1	2.0 Pts, 0.0 Reb, 0.3 Ast		SO
4	193	Taqqi Muhammad	Richmond, VA	G	76	taqqi-muhammad-1	1.8 Pts, 0.8 Reb, 0.5 Ast	John Marshall HS	FR
1	190	Marvin Smith	Richmond, VA	F	78	marvin-smith-2	10.5 Pts, 4.8 Reb, 1.1 Ast	Fork Union Military Academy	JR
0	195	Kylia Sykes	Washington, DC	G	77	kylia-sykes-1			FR
11	187	Demetrius Troy	Raleigh, NC	G	72	demetrius-troy-1	8.5 Pts, 2.4 Reb, 4.1 Ast		SO
33	280	R.J. White	Frisco, TX	C	80	rj-white-2	10.1 Pts, 6.4 Reb, 1.5 Ast		SR
