number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
13	200	Jordan Blount	Cork, Ireland	F	80	jordan-blount-1			FR
15	175	Godwin Boahen	Ontario, Canada	G	71	godwin-boahen-1	9.5 Pts, 4.1 Reb, 3.9 Ast		FR
10	190	Dikembe Dixson	Freeport, IL	F	79	dikembe-dixson-1	20.3 Pts, 6.0 Reb, 1.0 Ast		SO
5	180	Tarkus Ferguson	Belleville, IL	G	76	tarkus-ferguson-1	9.3 Pts, 3.5 Reb, 3.5 Ast		FR
22	225	Kyle Guice	Couer D'alene, ID	F	80	kyle-guice-1	4.1 Pts, 2.4 Reb, 1.1 Ast		JR
25	170	Josh Joiner	Chicago, IL	G	73	josh-joiner-1			SR
1	185	Michael Kolawole	Rowlett, TX	G	77	michael-kolawole-1	4.1 Pts, 1.0 Reb, 1.1 Ast	Rowlett (TX)	SO
	180	Dominique Matthews	Chicago, IL	G	74	dominique-matthews-1	6.0 Pts, 2.3 Reb, 0.9 Ast		FR
21	210	Tai Odiase	Glenwood, IL	F	81	tai-odiase-1	12.3 Pts, 6.5 Reb, 0.3 Ast	Homewood-Flossmoor	JR
23	175	Marcus Ottey	Ontario, Canada	G	74	marcus-ottey-1	11.3 Pts, 2.7 Reb, 1.7 Ast		FR
32	235	Clint Robinson	Montego Bay, Jamaica	F	80	clint-robinson-1	5.4 Pts, 4.7 Reb, 0.3 Ast		JR
2	200	K.J. Santos	Geneva, IL	F	80	kj-santos-1	4.2 Pts, 3.7 Reb, 1.1 Ast		FR
3	200	Hassan Thomas	Dallas, TX	F	79	hassan-thomas-1	1.0 Pts, 1.3 Reb, 0.3 Ast		SO
4	195	Lance Whitaker	Bartlett, IL	G	76	lance-whitaker-1	0.9 Pts, 1.0 Reb, 0.6 Ast	Bartlett	JR
