number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	205	Sacar Anim	Minneapolis, MN	G	77	sacar-anim-1		DeLaSalle HS	SO
21	175	Traci Carter	Philadelphia, PA	G	72	traci-carter-1	4.3 Pts, 2.1 Reb, 3.6 Ast	Life Center Academy	SO
25	180	Haanif Cheatham	Fort Lauderdale, FL	G	77	haanif-cheatham-1	11.2 Pts, 4.0 Reb, 3.2 Ast	Pembroke Pines HS	SO
5	180	Sandy Cohen	Seymour, WI	F	78	sandy-cohen-1	0.0 Pts, 1.0 Reb, 0.3 Ast	Seymour HS	JR
40	245	Luke Fischer	Germantown, WI	C	83	luke-fischer-1	12.4 Pts, 6.1 Reb, 1.1 Ast	Germantown	SR
41	215	Deon Franklin	Treviso, Italy	F	77	deon-franklin-1	0.0 Pts, 0.8 Reb, 0.0 Ast		SO
10	225	Sam Hauser	Stevens Point, WI	G	79	sam-hauser-1	9.6 Pts, 5.1 Reb, 1.1 Ast		FR
12	255	Matt Heldt	Neenah, WI	C	82	max-heldt-1	2.1 Pts, 2.5 Reb, 0.3 Ast	Neenah HS	SO
	175	Markus Howard	Chandler, AZ	G	71	markus-howard-1	11.6 Pts, 2.1 Reb, 2.1 Ast		FR
23	185	JaJuan Johnson	Memphis, TN	G	77	jajuan-johnson-2	13.3 Pts, 5.0 Reb, 3.1 Ast	Southwind HS	SR
52	160	Cam Marotta	Mequon, WI	G	72	cam-marotta-1	1.3 Pts, 0.5 Reb, 0.5 Ast	Homestead HS	SO
22	205	Katin Reinhardt	Dana Point, CA	G	78	katin-reinhardt-1	10.2 Pts, 2.5 Reb, 1.2 Ast	Mater Dei	SR
30	175	Andrew Rowsey	Lexington, VA	G	70	andrew-rowsey-1	8.6 Pts, 1.6 Reb, 1.6 Ast	Rockbridge County	JR
1	185	Duane Wilson	Milwaukee, WI	G	74	duane-wilson-1	5.7 Pts, 1.4 Reb, 1.8 Ast	Dominican HS	JR
