number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
10	188	Antonio Bisutti	Dublin, OH	G	74	antonio-bisutti-1	0.7 Pts, 1.0 Reb, 0.0 Ast		JR
22	195	Gavin Block	Lincoln, IL	G	78	gavin-block-1	6.2 Pts, 4.2 Reb, 2.5 Ast	Lincoln Community	SO
33	260	Antonio Campbell	Cincinnati, OH	F	80	antonio-campbell-1	18.3 Pts, 9.8 Reb, 0.9 Ast	Holy Cross HS	SR
1	224	Jason Carter	Johnstown, OH	F	80	jason-carter-5	4.9 Pts, 3.5 Reb, 0.5 Ast		FR
12	190	Drew Crabtree	Marysville, OH	G	73	drew-crabtree-1	0.0 Pts, 0.6 Reb, 0.1 Ast	North Union HS	SR
23	190	Rodney Culver	Columbus, OH	G	77	rodney-culver-1	4.2 Pts, 2.2 Reb, 0.8 Ast		FR
35	180	Jordan Dartis	Newark, OH	G	74	jordan-dartis-1	12.6 Pts, 4.0 Reb, 2.2 Ast		SO
25	225	Ellis Dozier	Sandy Spring, MD	F	81	ellis-dozier-1	0.4 Pts, 0.3 Reb, 0.0 Ast		FR
21	215	Sam Frayer	Cincinnati, OH	F	78	sam-frayer-1	0.0 Pts, 0.7 Reb, 0.0 Ast	Madeira HS	JR
3	194	James Gollon	Stevens Point, WI	G	77	james-gollon-1			SO
11	175	Khari Harley	Egg Harbor Township, NJ	G	80	khari-harley-1	5.0 Pts, 0.0 Reb, 0.0 Ast	Egg Harbor Township HS	JR
13	225	Kenny Kaminski	Medina, OH	F	80	kenny-kaminski-1	14.0 Pts, 2.6 Reb, 0.8 Ast	Medina	SR
24	180	Mike Laster	Detroit, MI	G	76	mike-laster-1	1.8 Pts, 1.1 Reb, 0.2 Ast	Cass Technical	JR
15	185	Jaylin McDonald	Streetsboro, OH	F	78	jaylin-mcdonald-1	0.6 Pts, 0.1 Reb, 0.0 Ast	Saint Ignatius HS	SO
4	229	Wadly Mompremier	Miami, FL	F	82	wadly-mompremier-1		Miami Senior HS	SR
2	175	Jaaron Simmons	Dayton, OH	G	73	jaaron-simmons-1	11.8 Pts, 3.2 Reb, 7.6 Ast	Archbishop Alter	JR
45	220	Doug Taylor	Columbus, OH	F	80	doug-taylor-1	5.1 Pts, 4.5 Reb, 0.2 Ast		SO
