number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
30	240	Christian Albright	Dallas, TX	F	79	christian-albright-1	3.6 Pts, 1.7 Reb, 0.3 Ast	Episcopal School of Dallas	JR
15	203	Tyrin Atwood	Beaumont, TX	G	78	tyrin-atwood-1	2.5 Pts, 1.4 Reb, 0.4 Ast		FR
12	170	Zjori Bosha	Nome, TX	G	77	zjori-bosha-1	5.6 Pts, 3.0 Reb, 1.2 Ast	Hardin-Jefferson HS	JR
2	224	Dorian Chatman	Port Arthur, TX	F	78	dorian-chatman-1	7.2 Pts, 3.9 Reb, 1.1 Ast		SO
5	170	Lincoln Davis	Pittsburgh, PA	G	75	lincoln-davis-1	3.7 Pts, 0.7 Reb, 0.6 Ast	New Hampton School	SR
32	175	Joey Frenchwood	Newark, CA	G	73	joseph-frenchwood-1	9.3 Pts, 2.0 Reb, 4.6 Ast	Memorial	JR
3	185	Nick Garth	Houston, TX	G	71	nick-garth-1	11.6 Pts, 1.8 Reb, 1.6 Ast	Cypress Lake HS	SO
	200	James Harrison	Houston, TX	F	77	james-harrison-1		Westfield	SR
13	191	Terrance Hubby	Arlington, TX	F	76	terrance-hubby-1	3.1 Pts, 1.8 Reb, 0.0 Ast	Mansfield Summit	SO
4	185	Cameron McGee	Dallas, TX	G	74	cameron-mcgee-1	4.5 Pts, 0.9 Reb, 1.6 Ast		FR
10	190	Torey Noel	Oklahoma City, OK	G	70	torey-noel-1	6.4 Pts, 1.5 Reb, 3.1 Ast		JR
11	207	Josh Nzeakor	Mesquite, TX	F	78	josh-nzeakor-1	8.3 Pts, 4.8 Reb, 0.3 Ast		SO
20	195	Marcus Owens	Fort Lauderdale, FL	G	73	marcus-owens-1	4.5 Pts, 3.1 Reb, 0.4 Ast	Deerfield Beach HS	SR
21	215	Colton Weisbrod	Nederland, TX	F	77	colton-weisbrod-1	15.6 Pts, 9.2 Reb, 0.9 Ast	Nederland	JR
