number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	209	Justice Bartley	Lilburn, GA	G	77	justice-bartley-1	1.5 Pts, 0.8 Reb, 0.2 Ast	Montrose Christian (MD)	SO
25	195	Mamadi Diakite	Conakry, Guinea	F	81	mamadi-diakite-1	5.6 Pts, 3.1 Reb, 0.2 Ast		FR
10	206	Trevon Gross Jr.	Jackson, NJ	G	75	trevon-grossjr-1	0.5 Pts, 0.8 Reb, 0.3 Ast		SO
5	165	Kyle Guy	Indianapolis, IN	G	75	kyle-guy-1	9.1 Pts, 1.9 Reb, 1.5 Ast		FR
	210	Devon Hall	Virginia Beach, VA	G	77	devon-hall-1	7.1 Pts, 4.1 Reb, 1.3 Ast	Cape Henry Collegiate HS	JR
30	215	Jay Huff	Durham, NC	F	83	jay-huff-1			FR
12	212	De'Andre Hunter	Philadelphia, PA	G	79	deandre-hunter-1			FR
11	192	Ty Jerome	New Rochelle, NY	G	77	ty-jerome-1	1.9 Pts, 1.1 Reb, 1.4 Ast		FR
24	195	Jeff Jones	Charlottesville, VA	F	78	jeff-jones-5	0.6 Pts, 0.6 Reb, 0.0 Ast	St. Anne's-Belfield School	SR
1	228	Austin Nichols	Collierville, TN	F	80	austin-nichols-2	11.0 Pts, 3.0 Reb, 0.0 Ast	Briarcrest Christian	JR
32	189	London Perrantes	Los Angeles, CA	G	74	london-perrantes-1	10.4 Pts, 3.0 Reb, 4.4 Ast	Crespi Carmelite HS	SR
31	243	Jarred Reuter	Marion, MA	F	79	jarred-reuter-1	6.4 Pts, 3.6 Reb, 0.9 Ast	Brewster Academy (NH)	SO
33	240	Jack Salt	Auckland, New Zealand	C	82	jack-salt-1	4.6 Pts, 3.6 Reb, 0.4 Ast	Westlake HS	SO
4	200	Marial Shayok	Ontario, Canada	G	78	marial-shayok-1	8.6 Pts, 2.4 Reb, 1.0 Ast	Blair Academy	JR
51	185	Darius Thompson	Murfreesboro, TN	G	76	darius-thompson-1	7.6 Pts, 1.9 Reb, 2.6 Ast	Blackman	JR
21	205	Isaiah Wilkins	Lilburn, GA	F	80	isaiah-wilkins-1	6.1 Pts, 5.1 Reb, 1.7 Ast	Greater Atlanta Christian HS	JR
