number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
32	170	Malik Amos	Katy, TX	G	74	malik-amos-1			SO
5	180	Tevin Bellinger	Hutto, TX	G	72	tevin-bellinger-1	7.1 Pts, 3.3 Reb, 1.3 Ast	Hutto High School	SR
11	180	Ja'Donta Blakley	Lake Charles, LA	G	74	jadonta-blakely-1	6.0 Pts, 3.3 Reb, 3.4 Ast		SR
25	170	Daquan Cook	Baltimore, MD	G	73	daquan-cook-2	10.8 Pts, 2.4 Reb, 1.5 Ast	St. Frances Academy	SR
10	215	Lavonne Davis	Cleveland, OH	F	80	lavonne-davis-1	0.5 Pts, 0.8 Reb, 0.0 Ast		FR
13	185	Evans Ganapamo	New Orleans, LA	F	77	evans-ganapamo-1	0.6 Pts, 0.4 Reb, 0.0 Ast	Mandeville HS	JR
3	180	Jordan Giddings	Dallas, TX	G	72	jordan-giddings-1	2.7 Pts, 0.7 Reb, 0.4 Ast		SR
	175	Jacoby Green	Houston, TX	G	76	jacoby-green-1	0.7 Pts, 0.0 Reb, 0.0 Ast	Blinn College	SR
14	200	Zachary Hamilton	Houston, TX	F	76	zachary-hamilton-1	13.9 Pts, 3.4 Reb, 1.0 Ast	Westbury Christian HS	JR
21	190	Shay'rone Jett	Hartsville, SC	F	80	shayrone-jett-1	3.5 Pts, 2.0 Reb, 0.3 Ast		JR
2	160	Avery Lomax	Desoto, TX	G	69	avery-lomax-1	2.6 Pts, 0.7 Reb, 1.6 Ast	DeSoto HS	SR
24	215	Jordan Lumpkins	New Orleans, LA	F	76	jordan-lumpkins-1	1.0 Pts, 0.5 Reb, 0.0 Ast		SR
22	194	Shaq Preston	New Orleans, LA	G	75	shaq-preston-1	3.4 Pts, 1.7 Reb, 0.7 Ast	East Jefferson	FR
1	190	Troy Thompson	Oakland, CA	G	76	troy-thompson-2	5.8 Pts, 1.0 Reb, 0.4 Ast		JR
12	205	JD Wallace	Dallas, TX	C	81	jd-wallace-1	3.3 Pts, 3.8 Reb, 0.3 Ast		JR
30	180	James Westbrook	Salem, OR	G	75	james-westbrook-1	7.0 Pts, 2.9 Reb, 1.3 Ast		JR
23	240	Admassu Williams	Santa Monica, CA	F	80	admassu-williams-1	5.9 Pts, 3.6 Reb, 0.1 Ast		SR
15	230	Nolan Wilson	Laredo, TX	F	78	nolan-wilson-1	0.6 Pts, 0.6 Reb, 0.0 Ast	Alexander HS	JR
4	225	Yusef Yakubu	Buffalo, NY	F	79	yusef-yakubu-1	1.0 Pts, 2.0 Reb, 0.3 Ast		JR
