number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
15	175	Dalan Ancrum	Round Rock, TX	G	77	dalan-ancrum-1	7.0 Pts, 3.1 Reb, 0.8 Ast	Westwood HS	JR
11	170	De'Angelo Bruster	Overland Park, KS	G	71	deangelo-bruster-1	5.8 Pts, 2.1 Reb, 3.1 Ast		SO
24	210	James Claar	Bolingbrook, IL	F	80	james-claar-1	1.8 Pts, 1.6 Reb, 0.2 Ast	Plainfield East HS	SO
31	180	Garret Covington	Edwardsville, IL	G	77	garret-covington-1	20.9 Pts, 4.2 Reb, 2.5 Ast	Edwardsville HS	SR
40	185	C.J. Duff	Waukegan, IL	G	73	cj-duff-1	8.1 Pts, 2.8 Reb, 2.3 Ast		FR
52	245	Brandon Gilbeck	Spring Green, WI	C	83	brandon-gilbeck-1	5.3 Pts, 5.6 Reb, 0.4 Ast	River Valley HS	SO
44	235	Jordan Hughes	Schaumburg, IL	C	82	jordan-hughes-1	2.0 Pts, 1.9 Reb, 0.0 Ast	James B. Conant HS	SO
10	170	Ryan Maas	Pekin, IL	G	73	ryan-maas-1	1.0 Pts, 0.5 Reb, 0.0 Ast	Pekin	SO
30	190	Mike Miklusak	Dyer, IN	F	78	mike-miklusak-1	15.8 Pts, 9.1 Reb, 2.7 Ast	Lake Central HS	SR
22	185	Jalen Morgan	Indianapolis, IN	F	80	jalen-morgan-1	3.2 Pts, 1.9 Reb, 0.4 Ast	Pike HS	SO
14	190	Lynrick Moxey	Exuma, Bahamas	G	74	lynrick-moxey-1	3.3 Pts, 1.0 Reb, 0.7 Ast		JR
1	170	Jabari Sandifer	Naperville, IL	G	73	jabari-sandifer-1	6.2 Pts, 2.9 Reb, 3.0 Ast	Neuqua Valley HS	SR
34	235	Chris Snyder	Cameron Park, CA	C	82	chris-snyder-1	2.0 Pts, 1.1 Reb, 0.2 Ast		JR
32	215	Jeremiah Usiosefe	Ontario, Canada	G	77	jeremiah-usiosefe-1	2.0 Pts, 1.4 Reb, 0.6 Ast		FR
25	175	Noah Wells	Champaign, IL	G	74	noah-wells-1	0.0 Pts, 1.5 Reb, 1.0 Ast	Champaign Central	SO
