number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	183	KeVaughn Allen	Little Rock, AR	G	74	kevaughn-allen-1	14.7 Pts, 2.6 Reb, 1.3 Ast	North Little Rock HS	SO
24	205	Canyon Barry	Colorado Springs, CO	G	78	canyon-barry-1	11.8 Pts, 3.2 Reb, 0.9 Ast	Cheyenne Mountain HS	SR
21	222	Dontay Bassett	Oakland, CA	F	81	dontay-bassett-1			FR
11	160	Chris Chiozza	Memphis, TN	G	72	chris-chiozza-1	5.5 Pts, 2.3 Reb, 3.1 Ast	White Station HS	JR
15	266	John Egbunu	Bauchi, Nigeria	C	83	john-egbunu-1	8.0 Pts, 7.0 Reb, 0.2 Ast	Ft. Walton Beach	JR
	231	Gorjok Gak		F	83	gorjok-gak-1	1.0 Pts, 1.1 Reb, 0.0 Ast		FR
13	210	Kevarrius Hayes	Live Oak, FL	F	81	kevarrius-hayes-1	5.4 Pts, 3.9 Reb, 0.1 Ast	Suwanee HS	SO
2	167	Eric Hester	Clearwater, FL	G	75	eric-hester-1	1.8 Pts, 0.3 Reb, 0.3 Ast		FR
	182	Kasey Hill	Umatilla, FL	G	73	kasey-hill-1	9.1 Pts, 2.9 Reb, 4.9 Ast	Montverde Academy	SR
3	190	Jalen Hudson	Richmond, VA	G	78	jalen-hudson-1		St. Vincent-St. Mary HS	JR
23	196	Justin Leon	Conway, AR	F	80	justin-leon-1	7.2 Pts, 3.4 Reb, 0.3 Ast		SR
32	255	Schuyler Rimmer	Orlando, FL	C	82	schuyler-rimmer-1	1.5 Pts, 1.3 Reb, 0.1 Ast	Boone	SR
1	178	Devin Robinson	Chesterfield, VA	F	80	devin-robinson-1	12.1 Pts, 5.3 Reb, 0.7 Ast	Christchurch School	JR
25	233	Keith Stone	Deerfield Beach, FL	F	80	keith-stone-1	3.9 Pts, 1.8 Reb, 0.5 Ast	Zion Lutheran HS	FR
