number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
12	180	Trevor Anderson	Stevens Point, WI	G	74	trevor-anderson-1	11.7 Pts, 3.2 Reb, 2.7 Ast		FR
2	215	Turner Botz	Little Chute, WI	G	79	turner-botz-1	7.7 Pts, 4.5 Reb, 1.0 Ast	Little Chute	SR
11	160	Anthony Brown	Clermont, FL	G	73	anthony-brown-12			SO
5	165	Avery Brown	Clermont, FL	G	74	avery-brown-1			SO
35	200	Kaharri Carter	Minneapolis, MN	F	77	kaharri-carter-1	0.3 Pts, 0.3 Reb, 0.0 Ast		SO
34	220	Charles Cooper	Gary, IN	G	77	charles-cooper-1	14.0 Pts, 5.4 Reb, 1.5 Ast		SR
32	190	Tevin Findlay	Ontario, Canada	G	76	tevin-findlay-1	4.0 Pts, 2.9 Reb, 2.4 Ast	IMG Academy (FL)	SR
21	185	Kameron Hankerson	Novi, MI	F	77	kameron-hankerson-1	1.9 Pts, 0.6 Reb, 0.5 Ast		FR
23	200	Jamar Hurdle	Milwaukee, WI	F	79	jamar-hurdle-1	9.1 Pts, 4.1 Reb, 0.6 Ast		SR
42	210	David Jesperson	Merrill, WI	F	80	david-jesperson-1	3.0 Pts, 1.6 Reb, 0.5 Ast	Merrill	JR
	190	Warren Jones	Centralia, IL	G	75	warren-jones-1	8.1 Pts, 2.2 Reb, 1.6 Ast	Sandoval	SR
1	245	Kerem Kanter	Istanbul, Turkey	F	81	kerem-kanter-1	10.4 Pts, 5.1 Reb, 0.4 Ast	IMG Academy	JR
45	230	Kenneth Lowe	Little Chute, WI	F	80	kenneth-lowe-1	5.5 Pts, 5.1 Reb, 1.5 Ast	Little Chute HS	SR
3	205	Khalil Small	Chicago, IL	G	74	khalil-small-1	10.1 Pts, 4.8 Reb, 1.8 Ast	Victory Rock Prep	JR
