number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
3	220	Dante Bailey	Chicago, IL	F	78	dante-bailey-1	1.9 Pts, 1.2 Reb, 0.2 Ast		JR
22	185	Kahari Beaufort	Hartford, CT	G	76	kahari-beaufort-1	2.7 Pts, 1.5 Reb, 0.3 Ast		JR
1	185	Matthew Butler	Memphis, TN	G	74	matthew-butler-1	15.2 Pts, 3.3 Reb, 3.5 Ast	Memphis East	JR
14	170	Travaun Coad	West Lawn, PA	G	73	travaun-coad-1			JR
44	225	Nick Detlev	Euclid, OH	C	86	nick-detlev-1	2.0 Pts, 0.8 Reb, 0.0 Ast	Andrews Osborne (OH)	SO
4	185	Kedar Edwards	Brooklyn, NY	F	77	kedar-edwards-1	13.8 Pts, 6.4 Reb, 4.6 Ast		SR
5	190	Mike Fofana	Memphis, TN	F	80	mike-fofana-1	2.3 Pts, 1.2 Reb, 0.4 Ast		FR
	160	Jalen Jackson	Cleveland, OH	G	73	jalen-jackson-2	3.1 Pts, 0.7 Reb, 0.9 Ast		JR
12	200	Fatodd Lewis	Memphis, TN	F	80	fatodd-lewis-1	7.9 Pts, 5.2 Reb, 0.9 Ast		SO
21	190	Malik London	Jackson, NC	F	80	malik-london-1	4.4 Pts, 3.5 Reb, 0.3 Ast	Chillicothe HS (OH)	SR
33	250	Nehemiah Mabson	Lexington, KY	F	78	nehemiah-mabson-1		United Faith Christian Academy	JR
	210	Javier Martinez	St. Croix, U.S. Virgin Islands	F	79	javier-martinez-1	10.8 Pts, 6.5 Reb, 1.2 Ast	St. Louis Christian Academy	SR
2	169	Jacolby Mobley	Starkville, MS	G	71	jacolby-mobley-1	16.4 Pts, 3.1 Reb, 1.8 Ast		SR
11	175	AJ Nywesh	Austin, MN	G	76	aj-nywesh-1			JR
13	165	Malik Pugh	Dyersburg, TN	G	73	malik-pugh-1	3.4 Pts, 0.7 Reb, 1.2 Ast	Dyer County HS	SO
10	205	Chandler Rowe	Atlanta, GA	F	79	chandler-rowe-1	3.7 Pts, 4.2 Reb, 1.6 Ast	North Central HS	SR
