number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	170	Trae Bell-Haynes	Ontario, Canada	G	74	trae-bell-haynes-1	10.5 Pts, 2.1 Reb, 3.8 Ast	Bill Crothers Secondary	JR
15	177	Kian Dalyrimple	Dix Hills, NY	G	76	kian-dalyrimple-1			FR
5	205	Samuel Dingba	Yaounde, Cameroon	F	77	samuel-dingba-1		Salisbury School	JR
20	192	Ernie Duncan	Evansville, IN	G	75	ernie-duncan-1	9.8 Pts, 2.9 Reb, 1.9 Ast	Evansville Harrison HS	SO
21	190	Everett Duncan	Evansville, IN	G	78	everett-duncan-1		Evansville Harrison HS	SO
1	213	Josh Hearlihy	Los Angeles, CA	G	80	josh-hearlihy-1	1.2 Pts, 0.9 Reb, 0.6 Ast	Northfield Mount Herman (MA)	JR
35	215	Payton Henson	Siloam Springs, AR	F	80	payton-henson-1	12.8 Pts, 6.3 Reb, 1.5 Ast	Siloam Springs	JR
3	227	Anthony Lamb	Rochester, NY	F	78	anthony-lamb-2	11.8 Pts, 5.6 Reb, 0.7 Ast		FR
12	217	Darren Payen	Milford, CT	F	80	darren-payen-1	6.1 Pts, 2.1 Reb, 0.2 Ast	Hamden Hall	SR
44	205	Nate Rohrer	Underhill, VT	F	79	nate-rohrer-1	1.6 Pts, 1.4 Reb, 1.4 Ast	Leland (CA)	JR
0	200	Ben Shungu	Burlington, VT	G	74	ben-shungu-1			FR
32	210	Josh Speidel	Columbus, IN	F	79	josh-speidel-1			FR
34	181	Kurt Steidl	Ridgefield, CT	G	78	kurt-steidl-1	8.9 Pts, 4.5 Reb, 1.5 Ast	Ridgefield HS	SR
25	219	Drew Urquhart	British Columbia, Canada	F	80	drew-urguhart-1	6.0 Pts, 4.3 Reb, 0.9 Ast	Eastside Catholic HS	JR
4	195	David Urso	Pittsburgh, PA	G	74	david-urso-1	1.0 Pts, 0.0 Reb, 0.0 Ast	Central Catholic HS	JR
14	155	Cam Ward	Marshall, WI	G	74	cam-ward-1	4.3 Pts, 1.3 Reb, 1.6 Ast	Marshall HS	JR
24	177	Dre Wills	Indianapolis, IN	G	73	dre-willis-1	5.6 Pts, 3.0 Reb, 1.3 Ast	Mercersburg Academy (PA)	SR
