number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
31	235	Jarrett Allen	Round Rock, TX	F	83	jarrett-allen-1	10.7 Pts, 7.7 Reb, 1.0 Ast		FR
4	240	James Banks	Decatur, GA	C	82	james-banks-2	1.4 Pts, 2.6 Reb, 0.4 Ast		FR
32	290	Shaquille Cleare	Andros, Bahamas	F	80	shaquille-cleare-1	6.9 Pts, 5.3 Reb, 0.7 Ast	The Village School	SR
10	185	Eric Davis Jr.	Saginaw, MI	G	74	eric-davisjr-1	7.0 Pts, 3.1 Reb, 1.6 Ast	Saginaw Arthur Hill HS	SO
2	178	Isaiah Hobbs	Palm Beach, FL	G	76	isaiah-hobbs-1	0.0 Pts, 0.0 Reb, 0.5 Ast	Lake Worth Christian	JR
14	217	Mareik Isom	Austin, TX	F	81	mareik-isom-1		Bowie HS	SR
1	190	Andrew Jones	Irving, TX	G	76	andrew-jones-3	9.7 Pts, 3.9 Reb, 2.4 Ast		FR
	210	Tevin Mack	Columbia, SC	G	78	tevin-mack-1	15.2 Pts, 4.6 Reb, 0.9 Ast	Dreher HS	SO
30	225	Ryan McClurg	Katy, TX	F	77	ryan-mcclurg-1	0.5 Pts, 0.0 Reb, 0.0 Ast	Seven Lakes HS	SR
21	250	Dylan Osetkowski	San Diego, CA	F	81	dylan-osetkowski-1		JSerra Catholic HS	JR
12	170	Kerwin Roach Jr.	Houston, TX	G	76	kerwin-roachjr-1	11.6 Pts, 3.4 Reb, 3.4 Ast	North Shore HS	SO
25	180	Joe Schwartz	Waco, TX	G	75	joe-schwartz-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Vanguard College Prep	JR
5	200	Kendal Yancy	Richardson, TX	G	75	kendal-yancy-1	6.2 Pts, 2.3 Reb, 0.5 Ast	Berkner HS	SR
3	185	Jacob Young	Houston, TX	G	74	jacob-young-1	4.1 Pts, 1.0 Reb, 1.1 Ast		FR
