number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	190	Dakarai Allen	Elk Grove, CA	G	77	dakarai-allen-1	8.1 Pts, 4.4 Reb, 1.5 Ast	Sheldon HS	SR
14	205	Zylan Cheatham	Phoenix, AZ	F	79	zylan-cheatham-1	11.1 Pts, 6.6 Reb, 1.7 Ast	South Mountain HS	SO
33	200	Niksha Federico	San Diego, CA	F	79	niksha-federico-1		Cathedral Catholic HS	SR
23	215	Montaque Gill-Caesar	Ontario, Canada	G	78	montaque-gill-caesar-1	3.3 Pts, 1.9 Reb, 0.4 Ast	Huntington Prep (WV)	SO
42	190	Jeremy Hemsley	Rancho Cucamonga, CA	G	76	jeremy-hemsley-1	16.5 Pts, 2.6 Reb, 2.4 Ast	Damien HS	SO
10	220	Max Hoetzel	Calabasas, CA	F	80	max-hoetzel-1	9.2 Pts, 4.3 Reb, 0.4 Ast	Wibraham and Monson Academy	SO
45	215	Valentine Izundu	Houston, TX	C	82	valentine-izundu-1	2.2 Pts, 3.4 Reb, 0.1 Ast	Lamar Consolidated	SR
3	215	Trey Kell	San Diego, CA	G	76	trey-kell-1	12.7 Pts, 4.2 Reb, 2.9 Ast	St. Augustine HS	JR
5	190	Jalen McDaniels	Federal Way, WA	F	81	jalen-mcdaniels-1			FR
24	220	Nolan Narain	Ontario, Canada	F	81	nolan-narain-1	1.1 Pts, 0.7 Reb, 0.0 Ast		FR
2	175	Ben Perez	San Marcos, CA	G	75	ben-perez-1			SO
21	205	Malik Pope	Sacramento, CA	F	82	malik-pope-1	8.9 Pts, 4.7 Reb, 1.4 Ast	Laguna Creek HS	JR
20	190	Matt Shrigley	San Diego, CA	F	78	matt-shrigley-1	5.4 Pts, 2.6 Reb, 0.5 Ast	La Costa Canyon HS	SR
0	165	Devin Watson	Oceanside, CA	G	73	devin-watson-1		El Camino HS	JR
11	195	D'Erryl Williams	Sacramento, CA	G	74	derryl-williams-1	1.9 Pts, 3.0 Reb, 1.6 Ast	Sheldon	SR
12	185	Emmanuel Wilson	Dallas, TX	G	74	emmanuel-wilson-1	0.0 Pts, 0.3 Reb, 0.0 Ast		FR
