number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	190	Deng Adel	Melbourne, Australia	F	79	deng-adel-1	10.4 Pts, 4.4 Reb, 2.0 Ast	Victoria Rock Prep HS	SO
11	180	Jay Henderson	Orlando, FL	G	77	jay-henderson-2	1.0 Pts, 0.1 Reb, 0.3 Ast	Lake Highland Prep (FL)	SO
1	180	Tony Hicks	South Holland, IL	G	74	tony-hicks-1	3.2 Pts, 1.3 Reb, 1.1 Ast	St. Rita HS	SR
10	215	Jaylen Johnson	Ypsilanti, MI	F	81	jaylen-johnson-1	8.8 Pts, 6.9 Reb, 0.4 Ast	Ypsilanti HS	JR
	190	V.J. King	Cleveland, OH	F	78	vj-king-1	6.3 Pts, 2.4 Reb, 0.4 Ast		FR
23	180	David Levitch	Goshen, KY	G	75	david-levitch-1	1.9 Pts, 1.2 Reb, 0.7 Ast	North Oldham HS	SR
14	200	Anas Mahmoud	Cairo, Egypt	F	84	anas-mahmoud-1	5.9 Pts, 3.5 Reb, 1.2 Ast	West Oaks Academy	JR
	220	Mangok Mathiang	Melbourne, Australia	F	82	mangok-mathiang-1	5.4 Pts, 6.2 Reb, 0.7 Ast	IMG Academy (FL)	SR
30	165	Ryan McMahon	Sarasota, FL	G	72	ryan-mcmahon-1	2.3 Pts, 0.6 Reb, 0.7 Ast	Cardinal Mooney HS	FR
45	210	Donovan Mitchell	Greenwich, CT	G	75	donovan-mitchell-1	13.4 Pts, 4.9 Reb, 2.4 Ast	Brewster Academy (NH)	SO
15	185	Tyler Sharpe	Mount Washington, KY	G	73	tyler-sharpe-1	0.0 Pts, 0.2 Reb, 0.2 Ast		FR
4	180	Quentin Snider	Louisville, KY	G	74	quentin-snider-1	11.4 Pts, 2.4 Reb, 3.8 Ast	Ballard HS	JR
13	210	Raymond Spalding	Louisville, KY	F	82	raymond-spalding-1	6.4 Pts, 5.7 Reb, 0.8 Ast	Trinity HS	SO
5	240	Matz Stockman	Oslo, Norway	C	84	matz-stockman-1	2.4 Pts, 1.7 Reb, 0.3 Ast	Canaria Basketball Academy	JR
24	200	Dwayne Sutton	Louisville, KY	F	77	dwayne-sutton-1		DuPont Manual HS	SO
