number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
1	185	Cavon Baker	Queens, NY	G	74	cavon-baker-1	3.1 Pts, 2.1 Reb, 0.6 Ast	New Hope Academy (MD)	SR
5	185	Sean Barksdale	Lakewood, NJ	F	77	sean-barksdale-1	0.0 Pts, 2.0 Reb, 0.0 Ast		FR
11	175	Nnamdi Enechionyia	Springfield, VA	G	78	nnamdi-enechionyia-1	5.0 Pts, 3.4 Reb, 0.4 Ast	St. James	JR
	176	Nick Griffin	Rockville, MD	G	74	nick-griffin-1	9.6 Pts, 1.6 Reb, 0.4 Ast	Magruder	JR
23	219	Samuel Idowu	Brooklyn, NY	F	79	samuel-idowu-1	4.9 Pts, 2.6 Reb, 0.2 Ast	Lafayette Educational Complex	SO
25	210	Cameron Jones	Fairless Hills, PA	G	75	cameron-jones-3		Pennsbury HS	SO
15	210	Mamadou Ndaiye	Raleigh, NC	F	79	mamadou-ndaiye-1	2.4 Pts, 1.9 Reb, 0.2 Ast	Oakland Mills (MD)	SO
20	170	Chazz Patterson	Browns Mills, NJ	G	75	chazz-patterson-1	5.5 Pts, 3.9 Reb, 1.6 Ast	Trenton Catholic HS	SR
13	165	Antwon Portley	Lancaster, TX	G	75	antwon-portley-1	7.6 Pts, 2.5 Reb, 1.7 Ast		SO
24	185	Quinn Taylor	Amarillo, TX	G	76	quinn-taylor-2	2.9 Pts, 2.3 Reb, 0.4 Ast		FR
14	175	Davauhnte Turner	Simsboro, LA	G	72	davauhnte-turner-1			JR
35	230	Quadir Welton	Philadelphia, PA	C	80	quadir-welton-1	12.6 Pts, 7.7 Reb, 2.0 Ast	Math, Civics, and Science Charter HS	SR
2	162	J.R. William	Linden, NJ	G	70	jr-williams-1	0.0 Pts, 0.3 Reb, 0.0 Ast		JR
3	175	Trevis Wyche	Neptune, NJ	G	73	trevis-wyche-1	10.7 Pts, 2.7 Reb, 3.3 Ast	Saint Peter's Prep	SR
