number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	200	Greg Alexander	Hampton, VA	G	76	greg-alexander-1	7.8 Pts, 2.4 Reb, 0.3 Ast	Kecoughtan	JR
3	175	Jonah Antonio	Perth, WA	G	77	jonah-antonio-1			FR
12	185	Charles Glover	Bowie, MD	G	73	charles-glover-1	1.0 Pts, 0.2 Reb, 0.3 Ast	Gonzaga HS	JR
54	235	Ryan Gomes	Westminster, MD	C	82	ryan-gomes-2	1.9 Pts, 1.1 Reb, 0.1 Ast		FR
20	170	Sean Gurdon	Bowie, MD	G	73	sean-gurdon-1	0.0 Pts, 0.3 Reb, 0.3 Ast		SO
55	175	Elijah Long	Alberta, Canada	G	72	elijah-long-1	14.0 Pts, 4.8 Reb, 3.6 Ast	John Carroll HS	SO
21	190	Randy Miller Jr.	Odenton, MD	G	75	randy-millerjr-1	1.8 Pts, 0.3 Reb, 0.3 Ast		FR
11	190	Will Miller	Dallas, TX	F	78	will-miller-1	4.5 Pts, 2.0 Reb, 0.4 Ast	Highland Park HS	SR
4	180	Khalid Nwandu	York, PA	G	75	khalid-nwandu-1	1.4 Pts, 1.6 Reb, 1.1 Ast	Northeastern HS	SR
	165	Junior Robinson	Mebane, NC	G	67	lamont-robinson-1	12.5 Pts, 1.3 Reb, 2.5 Ast	Eastern Alamance HS	JR
	215	Mawdo Sallah		C	80	mawdo-sallah-1	4.8 Pts, 6.1 Reb, 0.5 Ast	Broadfording Christian Academy (MD)	SO
25	200	Bryce Thurston	Baltimore, MD	G	77	bryce-thurston-1	1.0 Pts, 0.4 Reb, 0.2 Ast		FR
30	205	Jack Vukelich		F	81	jack-vukelich-1			
10	190	Miles Wilson	Reisterstown, MD	G	77	miles-wilson-1	11.2 Pts, 2.5 Reb, 0.6 Ast		FR
5	190	Chris Wray	Shelby, NC	F	80	chris-wray-1	7.2 Pts, 4.8 Reb, 1.5 Ast	Fishburne Military Academy	JR
