number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
24	180	Will Adams	Johnson City, TN	G	70	will-adams-2	7.2 Pts, 1.3 Reb, 1.2 Ast	Science Hill HS	SR
23	200	Ruben Arroyo-Felix	Patillas, Puerto Rico	F	80	ruben-arroyo-felix-1	4.8 Pts, 2.4 Reb, 0.5 Ast	Deep Run HS	JR
5	165	Davon Bell	Charlotte, NC	G	70	davon-bell-1	6.9 Pts, 1.9 Reb, 3.4 Ast	Northside Christian HS	JR
32	185	Harrison Burton	Rock Hill, SC	G	74	harrison-burton-1			SO
20	150	Brent Carraway	Sumter, SC	G	68	brent-carraway-1	2.5 Pts, 0.5 Reb, 0.0 Ast		FR
14	220	Reggie Dillard	Greensboro, NC	G	76	reggie-dillard-1	9.0 Pts, 2.8 Reb, 3.5 Ast	Greensboro Day School	JR
34	215	Ed Drew	Suffolk, VA	F	77	ed-drew-1	7.4 Pts, 4.8 Reb, 0.4 Ast	Nansemond River HS	SR
15	175	Jeff Gandy		G	75	jeff-gandy-1		Wilson HS	
13	165	Charlie Inclan	Spartanburg, SC	G	70	charlie-inclan-1		Dorman HS	SR
4	165	Myles McGregor	Charlotte, NC	G	75	myles-mcgregor-1	0.5 Pts, 0.5 Reb, 0.0 Ast		FR
21	205	Jo'Vontae Millner	Burlington, NC	G	78	jovontae-millner-1	12.0 Pts, 6.2 Reb, 0.9 Ast		FR
1	175	Darius Moore	Browns Summit, NC	G	70	darius-moore-1	6.1 Pts, 2.1 Reb, 2.7 Ast		SO
12	260	Stephen Osu	Herndon, VA	C	81	stephen-osu-1	1.0 Pts, 0.3 Reb, 0.3 Ast	Bishop O'Connell HS	JR
11	210	Armel TeTe	Fayetteville, NC	C	81	amel-tete-1	1.9 Pts, 2.1 Reb, 0.3 Ast		FR
35	250	Austin Venable	Homer, GA	C	81	austin-venable-1	3.3 Pts, 2.4 Reb, 0.3 Ast	Banks County HS	SO
	200	Jaron Withers	Winston-salem, NC	G	76	jaron-withers-1	3.4 Pts, 1.3 Reb, 1.2 Ast	Fayetteville Academy	JR
25	200	JC Younger	Mandeville, LA	G	76	jc-younger-1	8.4 Pts, 2.8 Reb, 1.3 Ast		FR
