number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
22	210	Thomas Brandsma	Colleyville, TX	F	77	thomas-brandsma-1	1.7 Pts, 0.7 Reb, 0.1 Ast	Colleyville Heritage HS	SR
44	240	John Brown	Magnolia, TX	F	82	john-brown-7			FR
12	175	Keenan Evans	Richardson, TX	G	75	keenan-evans-1	13.6 Pts, 2.7 Reb, 3.3 Ast	Berkner HS	JR
1	210	Brandone Francis	Romana, Dominican Republic	G	77	brandone-francis-1			SO
5	185	Justin Gray	Tampa, FL	F	77	justin-gray-2	9.1 Pts, 5.5 Reb, 1.8 Ast	Berkeley Prep	JR
3	260	Tommy Hamilton IV	Chicago, IL	F	83	tommy-hamilton-1		IMG Academy (FL)	SR
21	230	Anthony Livingston	Washington, DC	F	80	anthony-livingston-1	12.5 Pts, 4.5 Reb, 1.4 Ast	Stevens Prep Academy (NC)	SR
23	205	Gio McLean	Bronx, NY	G	73	gio-mclean-1	2.6 Pts, 0.9 Reb, 0.6 Ast		SR
4	194	Shadell Millinghaus	Brooklyn, NY	G	72	shadell-millinghaus-1	6.7 Pts, 2.7 Reb, 0.8 Ast	Evelyn Mack Academy	JR
32	265	Norense Odiase	Fort Worth, TX	C	81	norense-odiase-1	2.7 Pts, 1.0 Reb, 0.7 Ast	North Crowley	JR
15	225	Aaron Ross	North Little Rock, AR	F	80	aaron-ross-1	11.4 Pts, 3.5 Reb, 1.6 Ast	Parkview	SR
11	210	Zach Smith	Plano, TX	F	80	zach-smith-1	12.4 Pts, 7.9 Reb, 1.3 Ast	Plano East	JR
30	170	Andrew Sorrells	North Richland Hills, TX	G	75	andrew-sorrells-1		Birdville HS	SO
10	205	Niem Stevenson	Dallas, TX	G	77	niem-stevenson-1	7.5 Pts, 2.5 Reb, 1.5 Ast		JR
34	235	Matthew Temple	Wichita Falls, TX	F	82	matthew-temple-1	3.0 Pts, 1.7 Reb, 0.5 Ast	Rider HS	SR
2	162	Devon Thomas	Silver Spring, MD	G	72	devon-thomas-1	4.9 Pts, 3.1 Reb, 3.4 Ast	Kimball Union Academy (NH)	SR
