number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
22	225	Taylor Bessick	Philadelphia, PA	F	81	taylor-bessick-1	2.5 Pts, 4.9 Reb, 0.3 Ast	Rise Academy	SR
4	155	Schadrac Casimir	Stamford, CT	G	70	schadrac-casimir-1	5.2 Pts, 1.3 Reb, 1.2 Ast	South Kent	SO
1	192	Sam Cassell	Baltimore, MD	G	76	sam-cassell-2	11.5 Pts, 2.9 Reb, 3.2 Ast	Notre Dame Prep	SR
2	210	E.J. Crawford	Hartford, CT	G	78	ej-crawford-1	8.8 Pts, 3.1 Reb, 1.3 Ast		FR
	165	Rickey McGill	Spring Valley, NY	G	73	rickey-mcgill-1	8.9 Pts, 3.6 Reb, 4.6 Ast	Spring Valley (NY)	SO
	175	Luka Milosavljevic		F	78	luka-milosavljevic-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
15	170	Deyshonee Much	Rochester, NY	G	77	deyshonee-much-1	8.6 Pts, 4.1 Reb, 2.7 Ast	Gates Chili	JR
10	185	Jon Severe	Brooklyn, NY	G	74	jon-severe-1	12.0 Pts, 3.6 Reb, 2.0 Ast	Christ the King HS	SR
20	210	Jan Svandrlik	Plzen, Czech Republic	G	79	jan-svandrlik-1	2.7 Pts, 2.2 Reb, 0.3 Ast		JR
13	215	DeAndre Turner	Winter Park, FL	G	75	deandre-turner-1	1.6 Pts, 0.8 Reb, 0.2 Ast		JR
23	235	Jordan Washington	Jamaica, NY	F	80	jordan-washington-1	18.3 Pts, 7.3 Reb, 0.6 Ast	Pathways	SR
44	250	Tyrell Williams	Miami, FL	F	81	tyrell-williams-1	1.5 Pts, 2.2 Reb, 0.0 Ast		SO
