number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
13	220	Brad Brechting	Cedar Springs, MI	C	83	brad-brechting-1	2.3 Pts, 2.9 Reb, 0.2 Ast	Cedar Springs	SO
10	191	Isaiah Brock	Baltimore, MD	F	80	isaiah-brock-1	5.9 Pts, 5.1 Reb, 0.6 Ast		FR
5	181	Stevie Clark	Oklahoma City, OK	G	71	stevie-clark-2	8.4 Pts, 2.7 Reb, 5.3 Ast		JR
32	232	Tom Cotter	Williamston, MI	F	80	tom-cotter-1		Williamston	JR
21	165	Jaevin Cumberland	Wilmington, OH	G	74	jaevin-cumberland-1	3.3 Pts, 0.6 Reb, 0.2 Ast		SO
2	165	Nick Daniels	Westland, MI	G	73	nick-daniels-2	5.3 Pts, 1.7 Reb, 1.8 Ast	John Glenn	JR
30	200	Sherron Dorsey-Walker	Detroit, MI	G	76	sherron-dorsey-walker-1	12.1 Pts, 4.5 Reb, 3.6 Ast	Romulus	SR
53	184	James Edwards	Seattle, WA	F	80	james-edwards-2			FR
22	212	Alek Frascone	Washington Township, MI	G	74	alek-frascone-1		Utica Eisenhower	JR
0	181	Chris Gilbert	Bensenville, IL	G	74	chris-gilbert-1			FR
4	200	Jalen Hayes	Lansing, MI	F	79	jalen-hayes-1	13.4 Pts, 6.4 Reb, 1.2 Ast	Sexton HS	JR
14	240	Xavier Hill-Mais	Greensboro, NC	F	79	xavier-hill-mais-1	6.9 Pts, 4.2 Reb, 1.0 Ast	Page	SO
11	154	Brailen Neely	Detroit, MI	G	69	brailen-neely-1	2.6 Pts, 1.3 Reb, 2.4 Ast		FR
1	184	Kendrick Nunn	Chicago, IL	G	75	kendrick-nunn-1		Simeon HS	SO
15	212	Chris Palombizio	Chesterton, IN	G	78	chris-palombizio-1	3.0 Pts, 1.7 Reb, 0.4 Ast		FR
35	185	Martez Walker	Detroit, MI	G	76	martez-walker-1	18.1 Pts, 3.8 Reb, 1.1 Ast	Pershing	JR
