number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	155	Justin Brickman	San Antonio, TX	G	69	justin-brickman-1	0.0 Pts, 0.0 Reb, 0.5 Ast	Tom C. Clark HS	SR
23	190	Brandon Carroll	Brewster, NY	F	79	brandon-carroll-1			FR
22	205	Dan Garvin	Bethel, CT	F	78	dan-garvin-1	6.6 Pts, 7.0 Reb, 0.2 Ast	Bethel HS	SR
15	170	Adam Grant	Norfolk, VA	G	73	adam-grant-1	14.3 Pts, 3.2 Reb, 2.9 Ast		FR
21	205	Tanner Johnson	Lexington, KY	G	77	tanner-johnson-1	1.0 Pts, 0.6 Reb, 0.0 Ast		FR
	215	Bosko Kostur	Melbourne, Australia	G	79	bosco-kostur-1	7.3 Pts, 2.9 Reb, 0.9 Ast	Hallam Senior College	JR
10	170	Taylor McHugh	Centreville, VA	G	74	taylor-mchugh-1	0.2 Pts, 0.6 Reb, 0.5 Ast	Virginia Epispocal School	SO
	180	Ikenna Ndugba	Boston, MA	G	71	ikenna-ndugba-1	5.1 Pts, 3.6 Reb, 4.4 Ast		FR
12	250	Marcel Pettway	North Providence, RI	F	80	marcel-pettway-1	10.6 Pts, 6.4 Reb, 1.7 Ast	Hoosac School (NY)	SO
20	225	Angus Riley	Nelson, New Zealand	F	80	angus-riley-1	3.3 Pts, 2.7 Reb, 0.7 Ast	Nayland College	JR
5	165	Terrill Toe	Providence, RI	G	72	terrill-toe-1	0.4 Pts, 0.0 Reb, 0.2 Ast	Classical HS	SR
54	240	Sebastian Townes	Norfolk, VA	F	78	sebastian-townes-1	6.1 Pts, 2.1 Reb, 0.4 Ast		FR
13	190	Mantvydas Urmilevicius	Havre De Grace, MD	F	80	mantvydas-urmilevicius-1			FR
1	170	Hunter Ware	Powder Springs, GA	G	74	hunter-ware-1	2.2 Pts, 1.9 Reb, 1.3 Ast	North Cobb Christian HS	JR
2	190	Nisre Zouzoua	Brockton, MA	G	74	nisre-zouzoua-1	21.1 Pts, 4.4 Reb, 1.6 Ast	Boston Trinity HS	SO
