number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	205	Carlos Anderson	Alton, IL	G	76	carlos-anderson-1	10.4 Pts, 3.8 Reb, 1.5 Ast		SO
33	180	D'Quan Applewhite	Harvey, IL	G	75	dquan-applewhite-1	0.0 Pts, 0.0 Reb, 0.0 Ast		SO
22	170	Justin Benton	Memphis, TN	G	76	justin-benton-1	2.1 Pts, 1.1 Reb, 1.2 Ast		FR
13	190	Christian Ellis	Oakland, CA	G	74	christian-ellis-1	8.4 Pts, 4.5 Reb, 3.2 Ast		FR
1	185	Burak Eslik	Istanbul, Turkey	G	76	burak-eslik-1	12.0 Pts, 2.9 Reb, 1.7 Ast		SR
3	195	Tre Harris	Edwardsville, IL	G	77	tre-harris-1	11.8 Pts, 3.3 Reb, 0.4 Ast	Edwardsville	SO
24	220	Jalen Henry	Springfield, IL	F	80	jalen-henry-1	13.1 Pts, 5.5 Reb, 0.3 Ast	Springfield Southeast HS	JR
32	205	Brandon Jackson	East Saint Louis, IL	F	79	brandon-jackson-3	1.9 Pts, 1.9 Reb, 0.1 Ast		FR
11	230	Glen Pierre	Orlando, FL	C	83	glen-pierre-1	0.7 Pts, 0.3 Reb, 0.1 Ast	Oldsmar Christian School	JR
20	230	Luka Radovic	Belgrade, Serbia	F	80	luka-radovic-2			JR
45	185	Keenan Simmons	Michigan City, IN	F	78	keenan-simmons-1	6.6 Pts, 8.0 Reb, 0.3 Ast	Michigan City HS	JR
5	175	Kevion Stewart	Memphis, TN	G	75	kevion-stewart-1			FR
2	225	Devin Thornton	Memphis, TN	F	77	devin-thornton-1	2.3 Pts, 2.3 Reb, 0.4 Ast		SR
34	255	Julian Torres	Bolingbrook, IL	F	81	julian-torres-1			SO
15	180	Joshua White	Edwardsville, IL	G	74	joshua-white-1	2.2 Pts, 0.9 Reb, 0.3 Ast	Edwardsville	SR
