number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
3	165	Kellen Blake	Arlington, VA	G	74	kellen-blake-1	1.7 Pts, 1.0 Reb, 1.0 Ast	Washington Lee HS	JR
10	190	Anders Broman	Duluth, MN	G	74	anders-broman-1	7.1 Pts, 1.7 Reb, 1.2 Ast	Lakeview Christian Academy	JR
13	190	Bjorn Broman	Duluth, MN	G	72	bjorn-broman-1	6.1 Pts, 1.5 Reb, 2.3 Ast	Lakeview Christian Academy	SO
	185	Xavier Cooks	Wollongong, Australia	G	80	xavier-cooks-1	16.1 Pts, 7.4 Reb, 2.1 Ast	Australian Institute of Sport Centre of Excellence	JR
42	200	Josh Davenport	Cincinnati, OH	F	77	josh-davenport-1	7.4 Pts, 4.7 Reb, 1.9 Ast	Moeller	JR
25	200	Josh Ferguson	Miami, FL	F	80	josh-ferguson-1	2.7 Pts, 2.5 Reb, 0.3 Ast		FR
15	200	Patrick Fisher	Carlsbad, CA	G	76	patrick-fisher-1	2.0 Pts, 0.0 Reb, 0.0 Ast		FR
4	200	Mitch Hill	Cincinnati, OH	F	76	mitch-hill-1	0.4 Pts, 1.0 Reb, 0.0 Ast	Sycamore HS	JR
5	160	Keon Johnson	Mansfield, OH	G	67	keon-johnson-1	21.3 Pts, 4.0 Reb, 3.1 Ast	Mansfield Senior HS	SR
	230	Duby Okeke	Jonesboro, GA	C	80	duby-okeke-1	3.1 Pts, 4.5 Reb, 0.0 Ast	Jonesboro HS	JR
1	165	Roderick Perkins	Smyrna, GA	F	74	roderick-perkins-1	7.6 Pts, 2.3 Reb, 1.0 Ast	Campbell High School	SR
14	195	Adam Pickett	Staunton, VA	G	73	adam-pickett-1	3.9 Pts, 1.6 Reb, 0.7 Ast	Stuart Hall HS	SO
32	240	Freddy Poole	Columbia, SC	F	79	freddy-poole-1	1.5 Pts, 0.3 Reb, 0.0 Ast	Dutch Fork HS	JR
31	180	Tevin Prescott	Hartsville, SC	F	77	tevin-prescott-1	4.5 Pts, 3.3 Reb, 0.2 Ast	Hartsville HS	SR
33	168	Hunter Sadlon	Cincinnati, OH	G	72	hunter-sadlon-1	0.0 Pts, 0.6 Reb, 0.0 Ast	Turpin HS	SR
30	215	Raivis Scerbinskis	Riga, Latvia	F	80	raivis-scerbinskis-1			FR
