number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
10	180	Rakiya Battle	Madison, AL	G	72	rakiya-battle-1	8.8 Pts, 2.9 Reb, 4.8 Ast	Sparkman HS	SR
35	230	Tracy Burnett	Huntsville, AL	F	77	tracy-burnett-1	6.0 Pts, 3.0 Reb, 0.4 Ast		JR
11	185	Matthew Cotton	Atlanta, GA	G	70	matthew-cotton-1	5.9 Pts, 1.6 Reb, 0.8 Ast	Campbell HS	SR
30	195	Adrian Edwards	Meridian, MS	F	76	adrian-edwards-1	3.3 Pts, 3.3 Reb, 0.0 Ast	Biloxi	SR
4	175	Ariston Johnson	Alexandria, VA	F	73	ariston-johnson-1	3.3 Pts, 0.9 Reb, 1.1 Ast		FR
22	220	Eugene Jones Jr.	Peoria Heights, IL	F	78	eugene-jonesjr-1	3.3 Pts, 2.4 Reb, 0.7 Ast		SO
42	235	Quinterian McConico	Birmingham, AL	C	80	quinterian-mcconico-1	12.4 Pts, 7.5 Reb, 0.6 Ast	Woodlawn HS (AL)	SR
12	185	Marcus Merriweather	Pinson, AL	G	73	marcus-merriweather-1	4.3 Pts, 0.8 Reb, 0.5 Ast	Pinson Valley	SR
41	175	Reginald Miller	Montgomery, AL	G	76	reginald-miller-1			FR
3	165	De'Edrick Petty	Bessemer, AL	G	70	deedrick-petty-1	10.4 Pts, 1.9 Reb, 0.9 Ast		FR
44	230	Mohamed Sherif	Philadelphia, PA	F	80	mohamed-sherif-1	4.0 Pts, 2.6 Reb, 0.2 Ast	Nueva Esperanza HS	SO
45	195	Carlton Speight	Memphis, TN	G	76	carlton-speight-1		Harding Academy	JR
2	210	Christopher Thomas	Alabaster, AL	G	79	christopher-thomas-2	3.8 Pts, 2.3 Reb, 0.6 Ast		SR
24	190	Evan Wiley	Huntsville, AL	F	78	evan-wiley-2	3.3 Pts, 2.1 Reb, 0.1 Ast		FR
20	175	LaQuan Wiltshire	Atlanta, GA	G	70	laquan-wiltshire-1	0.9 Pts, 1.1 Reb, 0.4 Ast		JR
40	160	Kimium Woods	Columbus, GA	G	68	kimium-woods-1			JR
