number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
35	280	Udoka Azubuike	Delta, Nigeria	C	84	udoka-azubuike-1	5.0 Pts, 4.4 Reb, 0.2 Ast		FR
15	220	Carlton Bragg Jr.	Cleveland, OH	F	81	carlton-braggjr-1	6.7 Pts, 5.7 Reb, 0.7 Ast	Villa Angela-St. Joseph HS	SO
22	236	Dwight Coleby	Nassau, Bahamas	F	81	dwight-coleby-1	1.3 Pts, 2.1 Reb, 0.2 Ast	Piney Woods	JR
4	175	Devonte' Graham	Raleigh, NC	G	74	devonte-graham-1	13.0 Pts, 2.9 Reb, 4.6 Ast	Brewster Academy (NH)	JR
11	207	Josh Jackson	Detroit, MI	G	80	josh-jackson-2	15.3 Pts, 6.6 Reb, 3.1 Ast		FR
44	210	Mitch Lightfoot	Gilbert, AZ	F	80	mitch-lightfoot-1	1.3 Pts, 1.3 Reb, 0.0 Ast		FR
33	240	Landen Lucas	Portland, OR	F	82	landen-lucas-1	7.4 Pts, 6.9 Reb, 0.9 Ast	Westview HS	SR
	185	Frank Mason	Petersburg, VA	G	71	frank-mason-1	19.9 Pts, 4.5 Reb, 5.7 Ast	Massanutten Military Academy	SR
55	235	Evan Maxwell	Clarks Summit, PA	C	82	evan-maxwell-1		Abington Heights HS	JR
10	195	Sviatoslav Mykhailiuk	Cherkasy, Ukraine	G	80	sviatoslav-mykhailiuk-1	10.7 Pts, 3.0 Reb, 1.5 Ast		JR
14	190	Malik Newman	Jackson, MS	G	75	malik-newman-1		Callaway HS	SO
20	165	Tyler Self	Lawrence, KS	G	74	tyler-self-1	0.6 Pts, 0.3 Reb, 0.4 Ast	Free State HS	SR
12	180	Tucker Vang	Goddard, KS	G	74	tucker-vang-1	0.0 Pts, 0.2 Reb, 0.0 Ast		JR
2	175	Lagerald Vick	Memphis, TN	G	77	lagerald-vick-1	8.7 Pts, 3.4 Reb, 1.1 Ast	Douglass HS	SO
21	205	Clay Young	Lansing, KS	G	77	clay-young-1	0.0 Pts, 0.8 Reb, 0.2 Ast	Lansing HS (KS)	JR
