number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
20	205	Richard Bivens	Bakersfield, CA	F	81	richard-bivens-1	3.2 Pts, 2.7 Reb, 0.0 Ast		JR
11	205	Anthony Boswell	Bronx, NY	G	78	anthony-boswell-1	3.1 Pts, 1.4 Reb, 0.4 Ast		SR
31	190	Michael Douglas	Sachse, TX	F	77	michael-douglas-1	3.0 Pts, 1.1 Reb, 0.3 Ast	Sachse HS	SO
32	246	Jay Harvey	Chicago, IL	F	81	jay-harvey-1			JR
10	205	Hassan Hussein	Lorton, VA	F	81	hassan-hussein-1	1.8 Pts, 1.1 Reb, 0.0 Ast	Mt. Zion Prep HS	SO
	223	Michael Kessens	Nyon, Switzerland	F	81	michael-kessens-1	14.1 Pts, 10.1 Reb, 1.2 Ast	Lycee Europe Robert Schumann	SR
5	189	Eric Lockett	Warner Robins, GA	G	77	eric-lockett-1	4.4 Pts, 2.6 Reb, 2.1 Ast	Whitefield Academy	SO
2	185	Donte McGill	Newark, DE	G	75	donte-mcgill-1	18.7 Pts, 3.7 Reb, 1.1 Ast		SR
12	180	Eric Nottage	Miami, FL	G	74	eric-nottage-1	9.8 Pts, 4.5 Reb, 2.1 Ast		SR
24	210	Cameron Smith	Tallahassee, FL	F	79	cameron-smith-2	2.7 Pts, 2.9 Reb, 0.1 Ast		JR
1	200	Elmo Stephen	Auburndale, FL	F	79	elmo-stephen-1	7.2 Pts, 2.0 Reb, 0.9 Ast		SR
23	192	Ronald Whitaker	Washington, DC	G	79	ronald-whitaker-1	2.0 Pts, 1.2 Reb, 0.1 Ast		JR
4	170	Kimar Williams	Philadelphia, PA	G	73	kimar-williams-1	6.3 Pts, 2.7 Reb, 2.8 Ast	Constitution HS	SO
