number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	230	Jubril Adekoya	Tinley Park, IL	F	79	jubril-adekoya-1	8.6 Pts, 5.1 Reb, 0.7 Ast	Andrew HS	SR
1	150	Micah Bradford	Bradley, IL	G	74	micah-bradford-1	3.0 Pts, 1.3 Reb, 0.5 Ast		FR
10	210	Joe Burton	Porter, TX	G	78	joe-burton-3			JR
22	195	Nick Davidson	Munster, IN	G	76	nick-davidson-1	1.7 Pts, 1.6 Reb, 1.3 Ast	Andrean HS	SR
4	180	Bakari Evelyn	Detroit, MI	G	74	bakari-evelyn-1			SO
11	210	Shane Hammink	Gelderland, Netherlands	G	79	shane-hammink-1	14.7 Pts, 4.3 Reb, 2.9 Ast	Oakley College	SR
3	205	Max Joseph	Quebec, Canada	G	73	max-joseph-1	4.9 Pts, 3.0 Reb, 1.8 Ast	Vanier College	JR
5	175	Jason Karys	Newton, MA	G	73	jason-karys-1	1.0 Pts, 0.3 Reb, 0.3 Ast		SR
33	205	John Kiser	Noblesville, IN	G	77	john-kiser-1	1.1 Pts, 0.9 Reb, 0.4 Ast		FR
30	220	Chandler Levingston Simon	Vernon Hills, IL	F	79	chandler-levingstonsimon-1	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
13	215	John Middleton	Atlantic City, NJ	G	75	john-middleton-1			SO
25	225	Alec Peters	Washington, IL	F	81	alec-peters-1	24.7 Pts, 10.4 Reb, 1.9 Ast	Washington HS	SR
21	235	Derrik Smits	Zionsville, IN	C	85	derrik-smits-1	2.3 Pts, 1.6 Reb, 0.3 Ast	Zionsville HS	FR
14	240	Jaume Sorolla	Tortosa, Spain	C	83	jaume-sorolla-1	3.6 Pts, 4.1 Reb, 0.3 Ast		FR
2	195	Tevonn Walker	Quebec, Canada	G	73	tevonn-walker-1	11.8 Pts, 4.8 Reb, 1.2 Ast	Vanier College	JR
15	160	Lexus Williams	Chicago, IL	G	72	lexus-williams-1	6.0 Pts, 2.6 Reb, 2.7 Ast	Marist HS	JR
