number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
21	190	Jamaal David	Potomac, MD	G	78	jamaal-david-1			FR
22	180	Zach Durkee	Anderson, SC	G	75	zach-durkee-1	4.0 Pts, 0.7 Reb, 0.7 Ast	TL Hanna (Moravian Prep)	JR
23	210	Javis Howard	Irmo, SC	F	80	javis-howard-1	7.5 Pts, 6.0 Reb, 0.7 Ast	Irmo HS	JR
	160	Brock Johnson	Castle Rock, WA	G	70	brock-johnson-1	1.3 Pts, 0.3 Reb, 1.0 Ast		FR
13	205	Jordan Jones	Baltimore, MD	F	80	jordan-jones-2	1.6 Pts, 1.7 Reb, 0.1 Ast		FR
11	175	Christian Keeling	Augusta, GA	G	75	christian-keeling-1	14.1 Pts, 6.1 Reb, 1.2 Ast		FR
15	150	TayVaughn Major	North Charleston, SC	G	74	tayvaughn-major-1	2.0 Pts, 1.3 Reb, 0.0 Ast		SO
5	215	Jamar Martin	Ontario, Canada	F	77	jamar-martin-1	5.8 Pts, 3.9 Reb, 0.7 Ast		JR
12	220	Antwan Maxwell	Savannah, GA	F	79	antwan-maxwell-1	3.7 Pts, 3.2 Reb, 0.7 Ast		FR
2	180	Cortez Mitchell	Jackson, MS	G	74	cortez-mitchell-1	10.5 Pts, 2.5 Reb, 2.2 Ast		JR
24	205	Ugo Mmonu	Osina, Nigeria	F	79	ugo-mmonu-1	2.3 Pts, 3.3 Reb, 0.2 Ast	Greenforest Christian	SR
1	180	Armel Potter	Marietta, GA	G	73	armel-potter-1	13.5 Pts, 2.4 Reb, 3.1 Ast	Sprayberry HS	SO
	190	Raemond Robinson	Goose Creek, SC	G	75	raemond-robinson-1	5.4 Pts, 1.7 Reb, 1.0 Ast	Goose Creek	SR
10	230	Abdul Sarki	Abuja, Nigeria	F	81	abdul-sarki-1			JR
30	200	Jamal Thomas	Ontario, Canada	G	75	jamal-thomas-1	5.8 Pts, 2.0 Reb, 0.8 Ast		JR
4	185	Patrick Wallace	Charlotte, NC	G	73	patrick-wallace-1	5.3 Pts, 0.9 Reb, 1.0 Ast	Brewster Academy (NH)	SR
