number	weight	playerName	hometown	pos	height	playerId	summary	class
11	176	Tanoris Shepard	Saginaw, MI	G	71	tanoris-shepard-1	15.4 Pts, 3.8 Reb, 3.7 Ast	SR
5	180	Keoni Watson	San Diego, CA	G	70	keoni-watson-1	10.4 Pts, 3.5 Reb, 2.5 Ast	JR
45	215	David DuBois	Madison, WI	G	77	david-dubois-3	8.4 Pts, 4.8 Reb, 0.7 Ast	FR
12	180	Brett Ledbetter	Warrenton, MO	G	75	brett-ledbetter-1	7.4 Pts, 2.2 Reb, 0.6 Ast	JR
54	240	Mike Kale	Henderson, NV	F	80	mike-kale-1	6.0 Pts, 4.6 Reb, 0.3 Ast	SO
32	245	Igor Vrzina		F	80	igor-vrzina-1	4.3 Pts, 2.8 Reb, 0.5 Ast	JR
50	230	Desmond Nwoke		F	80	desmond-nwoke-1	3.0 Pts, 4.3 Reb, 0.4 Ast	JR
1	186	Matt Forge	Lewiston, ID	G	75	matt-forge-1	2.4 Pts, 0.3 Reb, 0.3 Ast	FR
3	170	Nebojsa Jakovljevic		G	73	nebojsa-jakovljevic-1	2.2 Pts, 0.6 Reb, 0.6 Ast	FR
21	220	Aaron Smith	Kendrick, ID	F	80	aaron-smith-1	1.4 Pts, 0.9 Reb, 0.1 Ast	FR
22	162	Jason Bowden-Key	Chicago, IL	G	73	jason-bowden-key-1	1.6 Pts, 0.5 Reb, 0.4 Ast	SO
32	180	Jerod Haynes	Chicago, IL	G	73	jerod-haynes-1	2.5 Pts, 2.5 Reb, 1.5 Ast	SO
20	160	Jason Rose	Nezperce, ID	F	75	jason-rose-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SR
