number	weight	playerName	hometown	pos	height	playerId	summary	class
23	180	Ja'Ron Jefferson	Oklahoma City, OK	G	72	jaron-jefferson-1	14.3 Pts, 3.8 Reb, 3.2 Ast	SR
55	210	Alioune Beye		C	83	alioune-beye-1	11.6 Pts, 5.9 Reb, 0.8 Ast	SR
42	230	Marvin Moss	Baltimore, MD	F	78	marvin-moss-1	11.5 Pts, 6.2 Reb, 2.7 Ast	SR
5	175	Derrick Edmonds	Baton Rouge, LA	G	73	derrick-edmonds-1	8.8 Pts, 2.0 Reb, 1.0 Ast	JR
22	205	Nick Dissly	Bozeman, MT	F	76	nick-dissly-1	7.2 Pts, 4.2 Reb, 2.1 Ast	JR
3	170	Casey Durham	Bozeman, MT	G	71	casey-durham-1	6.1 Pts, 2.6 Reb, 3.6 Ast	SO
34	230	Ted Morris	St. Louis, MO	C	82	ted-morris-2	5.2 Pts, 2.7 Reb, 0.3 Ast	JR
20	200	Carson Durr	Roberts, MT	F	78	carson-durr-1	3.3 Pts, 2.0 Reb, 0.6 Ast	JR
4	175	Branden Miller	Milwaukee, WI	G	73	branden-miller-1	10.8 Pts, 1.6 Reb, 2.8 Ast	SR
23	190	Jacques Wilson	Marietta, GA	G	73	jacques-wilson-1	4.0 Pts, 1.4 Reb, 1.0 Ast	FR
12	185	Ryan Holmes	Goodyear, AZ	G	73	ryan-holmes-2	3.2 Pts, 1.8 Reb, 1.2 Ast	SO
33	205	Taylor Pratt	Tulsa, OK	F	79	taylor-pratt-1	0.7 Pts, 1.1 Reb, 0.1 Ast	SR
