number	weight	playerName	hometown	pos	height	playerId	summary	class
13	232	Joakim Noah	New York, NY	C	83	joakim-noah-1	14.2 Pts, 7.1 Reb, 2.1 Ast	SO
11	177	Taurean Green	Ft. Lauderdale, FL	G	72	taurean-green-1	13.3 Pts, 2.9 Reb, 4.7 Ast	SO
2	185	Corey Brewer	Portland, TN	G	81	corey-brewer-1	12.7 Pts, 4.8 Reb, 3.3 Ast	SO
42	245	Al Horford		F	82	al-horford-1	11.3 Pts, 7.6 Reb, 2.0 Ast	SO
12	192	Lee Humphrey	Maryville, TN	G	74	lee-humphrey-1	10.9 Pts, 1.9 Reb, 1.9 Ast	JR
32	270	Chris Richard	Lakeland, FL	C	81	chris-richard-1	5.9 Pts, 3.6 Reb, 0.5 Ast	JR
15	170	Walter Hodge		G	72	walter-hodge-1	3.8 Pts, 1.1 Reb, 1.2 Ast	FR
4	247	Adrian Moss	Houston, TX	F	81	adrian-moss-1	3.1 Pts, 2.4 Reb, 0.5 Ast	SR
33	200	David Huertas		G	77	david-huertas-1	2.5 Pts, 1.5 Reb, 0.7 Ast	FR
25	200	Garrett Tyler	Palm Harbor, FL	G	79	garrett-tyler-1	1.1 Pts, 0.6 Reb, 0.0 Ast	SO
1	180	Brett Swanson	Pace, FL	G	74	brett-swanson-1	0.9 Pts, 0.2 Reb, 0.1 Ast	JR
22	215	Jack Berry	Windermere, FL	G	78	jack-berry-1	0.5 Pts, 0.4 Reb, 0.0 Ast	SO
