number	weight	playerName	hometown	pos	height	playerId	summary	class
12	200	Torrell Martin	Columbia, SC	G	77	torrell-martin-1	13.8 Pts, 5.6 Reb, 1.4 Ast	JR
5	242	Craig Bradshaw		C	82	craig-bradshaw-1	12.8 Pts, 6.0 Reb, 1.4 Ast	JR
0	220	James Shuler	Jonesville, FL	G	78	james-shuler-1	13.3 Pts, 4.4 Reb, 3.5 Ast	SR
10	164	Chris Gaynor	Winston-Salem, NC	G	70	chris-gaynor-1	6.9 Pts, 2.6 Reb, 4.5 Ast	SO
11	195	Michael Jenkins	Kinston, NC	G	75	michael-jenkins-2	5.8 Pts, 1.8 Reb, 0.8 Ast	SO
33	215	Phillip Williams	Salisbury, NC	F	80	phillip-williams-2	5.5 Pts, 3.3 Reb, 0.6 Ast	JR
22	215	Otis Daniels	Greenwood, SC	F	78	otis-daniels-1	5.1 Pts, 3.0 Reb, 0.8 Ast	SR
31	222	Taj McCullough	Atlanta, GA	F	79	taj-mccullough-1	4.2 Pts, 1.8 Reb, 0.5 Ast	SO
32	215	Scott Draughn	Hamden, CT	F	78	scott-draughn-1	3.6 Pts, 2.6 Reb, 0.3 Ast	SO
30	240	Billy Houston	Fayetteville, NC	C	80	billy-houston-1	3.8 Pts, 2.6 Reb, 0.3 Ast	SR
24	158	DeAndre Adams	Austell, GA	G	68	deandre-adams-1	1.3 Pts, 1.1 Reb, 2.0 Ast	FR
44	231	Jonathan Rice	Columbia, SC	F	77	jonathan-rice-1	1.6 Pts, 0.7 Reb, 0.2 Ast	FR
