number	weight	playerName	hometown	pos	height	playerId	summary	class
1	185	Josh Akognon	Petaluma, CA	G	71	josh-akognon-1	10.3 Pts, 2.5 Reb, 1.5 Ast	SO
25	201	Kyle Weaver	Beloit, WI	G	78	kyle-weaver-1	8.6 Pts, 4.3 Reb, 4.0 Ast	SO
34	211	Robbie Cowgill	Austin, TX	F	82	robbie-cowgill-1	9.2 Pts, 5.1 Reb, 1.8 Ast	SO
2	196	Derrick Low	Honolulu, HI	G	74	derrick-low-1	8.3 Pts, 2.0 Reb, 3.1 Ast	SO
33	212	Ivory Clark	New Orleans, LA	F	77	ivory-clark-1	5.6 Pts, 3.1 Reb, 0.6 Ast	FR
11	250	Aron Baynes		C	82	aron-baynes-1	5.2 Pts, 4.1 Reb, 0.1 Ast	FR
12	190	Randy Green	Renton, WA	G	76	randy-green-1	3.9 Pts, 2.4 Reb, 1.2 Ast	SR
52	223	Caleb Forrest	Pagosa Springs, CO	C	80	caleb-forrest-1	4.2 Pts, 2.0 Reb, 0.2 Ast	FR
42	256	Chris Henry	Santa Ana, CA	C	81	chris-henry-1	2.4 Pts, 1.9 Reb, 0.1 Ast	SO
4	205	Chris Matthews	Washington, DC	G	76	chris-matthews-2	3.4 Pts, 1.1 Reb, 0.5 Ast	FR
23	195	Antonio Chavers	Fort Worth, TX	G	73	antonio-chavers-1	2.0 Pts, 1.1 Reb, 0.7 Ast	FR
44	195	Rodney Edgerson	Peoria, IL			rodney-edgerson-1	2.0 Pts, 0.7 Reb, 0.3 Ast	FR
32	227	Daven Harmeling	Grand Junction, CO	F	79	daven-harmeling-1	4.0 Pts, 3.0 Reb, 0.0 Ast	SO
3	186	Steve Campbell	Kenmore, WA	C	80	steve-campbell-1	0.4 Pts, 0.1 Reb, 0.0 Ast	FR
21	0	John Rasmussen				john-rasmussen-1	0.0 Pts, 0.7 Reb, 0.0 Ast	FR
