number	weight	playerName	hometown	pos	height	playerId	summary	class
20	220	John Baumann	Westport, CT	F	80	john-baumann-1	13.7 Pts, 6.0 Reb, 1.5 Ast	SO
55	235	Ben Nwachukwu		C	81	ben-nwachukwu-1	10.5 Pts, 5.4 Reb, 0.2 Ast	SO
23	225	Justin Armstrong	San Diego, CA	G	76	justin-armstrong-1	10.4 Pts, 4.0 Reb, 1.7 Ast	SO
4	180	K.J. Matsui		G	74	kj-matsui-1	6.5 Pts, 1.4 Reb, 1.1 Ast	FR
32	215	Dragutin Kravic		F	80	dragutin-kravic-1	6.4 Pts, 4.3 Reb, 0.9 Ast	SR
1	180	Brett Loscalzo	Ridgefield, CT	G	72	brett-loscalzo-1	5.1 Pts, 2.3 Reb, 3.1 Ast	SO
24	195	Mack Montgomery	Clayton, NC	G	77	mack-montgomery-1	5.7 Pts, 3.3 Reb, 1.3 Ast	SO
3	180	Kashif Sweet	Austin, TX	G	71	kashif-sweet-1	2.5 Pts, 1.7 Reb, 2.0 Ast	SO
21	195	Dalen Cuff	Palm Harbor, FL	G	74	dalen-cuff-1	3.0 Pts, 2.0 Reb, 0.8 Ast	SR
45	215	Jason Miller	Hamilton, OH	F	80	jason-miller-1	1.9 Pts, 1.6 Reb, 0.3 Ast	FR
25	180	Daniel Trepanier		G	74	daniel-trepanier-1	1.5 Pts, 0.3 Reb, 0.2 Ast	FR
22	195	Leo Nolan	Summit, NJ	F	79	leo-nolan-1	0.9 Pts, 0.9 Reb, 0.2 Ast	FR
11	185	John-Michael Grzan	Rye Brook, NY			john-michael-grzan-1	0.5 Pts, 0.5 Reb, 0.0 Ast	SR
33	220	Joe Bova	Scotia, NY	F	79	joe-bova-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
