number	weight	playerName	hometown	pos	height	playerId	summary	class
44	185	Jack Leasure	Rochester, NY	G	75	jack-leasure-1	17.8 Pts, 3.1 Reb, 4.1 Ast	SO
5	195	Pele Paelay	Derwood, MD	G	76	pele-paelay-1	14.8 Pts, 5.2 Reb, 2.7 Ast	SR
14	210	Moses Sonko	East Greenwich, RI	G	77	moses-sonko-1	11.7 Pts, 5.5 Reb, 1.1 Ast	JR
12	155	Colin Stevens	Phoenix, MD	G	69	colin-stevens-1	6.3 Pts, 1.1 Reb, 2.5 Ast	SR
0	180	Joseph Harris	Jacksonville, FL	F	77	joseph-harris-1	5.4 Pts, 5.8 Reb, 0.6 Ast	FR
22	200	Steven Sexton	Monticello, KY	G	74	steven-sexton-1	4.6 Pts, 1.1 Reb, 1.5 Ast	FR
15	210	Matt Brennan	Lee's Summit, MO	F	80	matt-brennan-1	3.4 Pts, 3.2 Reb, 0.4 Ast	FR
33	220	Chad Ferguson	North Las Vegas, NV	F	80	chad-ferguson-1	3.5 Pts, 1.8 Reb, 0.2 Ast	SO
4	175	Mario Sisinni	Orlando, FL	G	74	mario-sisinni-1	2.3 Pts, 0.9 Reb, 1.6 Ast	FR
54	240	Adrian Gross	Galesville, MD	F	79	adrian-gross-1	1.9 Pts, 2.0 Reb, 0.5 Ast	JR
21	225	Noah Nichols	Upper Marlboro, MD	C	80	noah-nichols-1	0.7 Pts, 0.2 Reb, 0.2 Ast	SO
3	200	Marcus White	Clinton, MD	F	80	marcus-white-3	0.4 Pts, 0.3 Reb, 0.0 Ast	FR
31	210	Ashton Lawrence	Greer, SC	F	77	ashton-lawrence-1	1.0 Pts, 0.3 Reb, 0.0 Ast	FR
11	180	David Long	Chapin, SC	G	77	david-long-1	0.4 Pts, 0.4 Reb, 0.1 Ast	FR
34	185	Jael Laborn	Sumter, SC	F	77	jael-laborn-1	0.0 Pts, 0.2 Reb, 0.5 Ast	FR
