number	weight	playerName	hometown	pos	height	playerId	summary	class
44	245	Trent Plaisted	San Antonio, TX	F	83	trent-plaisted-1	13.6 Pts, 6.9 Reb, 1.0 Ast	FR
11	205	Brock Reichner	Provo, UT	G	76	brock-reichner-1	10.4 Pts, 2.5 Reb, 2.5 Ast	SR
3	215	Keena Young	Beaumont, TX	F	78	keena-young-1	10.3 Pts, 5.8 Reb, 1.1 Ast	JR
23	205	Jimmy Balderson		G	78	jimmy-balderson-1	10.2 Pts, 3.3 Reb, 1.5 Ast	JR
1	190	Rashaun Broadus	Mililani, HI	G	72	rashaun-broadus-1	9.0 Pts, 2.8 Reb, 3.7 Ast	JR
15	220	Fernando Malaman		F	81	fernando-malaman-1	7.0 Pts, 3.7 Reb, 0.8 Ast	JR
30	190	Lee Cummard	Mesa, AZ	G	79	lee-cummard-1	4.9 Pts, 2.3 Reb, 1.6 Ast	FR
13	180	Austin Ainge	Gilbert, AZ	G	74	austin-ainge-1	3.6 Pts, 1.6 Reb, 2.6 Ast	JR
4	190	Jackson Emery	Alpine, UT	G	75	jackson-emery-1	2.8 Pts, 1.5 Reb, 0.7 Ast	FR
2	185	Mike Rose	Houston, TX	G	75	mike-rose-1	3.1 Pts, 0.7 Reb, 0.6 Ast	JR
43	275	Derek Dawes	Salt Lake City, UT	C	83	derek-dawes-1	3.2 Pts, 1.6 Reb, 0.2 Ast	JR
33	270	David Burgess	Irvine, CA	F	82	david-burgess-1	0.7 Pts, 1.7 Reb, 0.0 Ast	FR
41	190	Jermaine Odjegba	West Palm Beach, FL	F	79	jermaine-odjegba-1	0.4 Pts, 0.4 Reb, 0.2 Ast	FR
