number	weight	playerName	hometown	pos	height	playerId	summary	class
22	205	Roy Booker	Portageville, MO	G	75	roy-booker-2	22.0 Pts, 4.8 Reb, 1.7 Ast	SR
12	205	Terrick Willoughby	Biloxi, MS	F	76	terrick-willoughby-1	9.8 Pts, 3.2 Reb, 2.7 Ast	JR
14	165	Paul Paradoski	St. Louis, MO	G	72	paul-paradoski-1	6.8 Pts, 3.5 Reb, 4.4 Ast	SO
3	215	Andrais Thorton	Chicago, IL	F	80	andrais-thorton-1	7.8 Pts, 6.5 Reb, 0.8 Ast	JR
21	225	Ketshner Guerrier	Miami, FL	F	79	ketshner-guerrier-1	5.4 Pts, 4.6 Reb, 0.9 Ast	SR
20	205	Eric Jones	St. Louis, MO	F	77	eric-jones-1	4.6 Pts, 2.4 Reb, 0.4 Ast	FR
45	240	Waylon Francis		C	80	waylon-francis-1	3.8 Pts, 5.7 Reb, 0.6 Ast	SR
15	205	Eric Burton	Kansas City, MO	G	76	eric-burton-1	5.8 Pts, 2.8 Reb, 1.8 Ast	JR
44	250	Tyrell White	Detroit, MI	C	79	tyrell-white-1	1.8 Pts, 2.2 Reb, 0.4 Ast	JR
5	190	David Johnson	St. Louis, MO	G	76	david-johnson-2	9.7 Pts, 2.7 Reb, 0.3 Ast	JR
24	185	Jared Ritter	Advance, MO			jared-ritter-1	0.0 Pts, 0.7 Reb, 0.0 Ast	FR
