number	weight	playerName	hometown	pos	height	playerId	summary	class
10	165	Elton Nesbitt	Deerfield Beach, FL	G	68	elton-nesbitt-1	21.7 Pts, 3.5 Reb, 3.0 Ast	SR
2	185	Donte Gennie	Tallahassee, FL	G	74	donte-gennie-1	12.7 Pts, 3.1 Reb, 3.0 Ast	JR
40	220	Louis Graham	West Palm Beach, FL	F	80	louis-graham-1	11.4 Pts, 7.4 Reb, 0.4 Ast	SO
11	190	Jimmy Tobias	Fort Lauderdale, FL	G	76	jimmy-tobias-1	7.4 Pts, 3.8 Reb, 1.2 Ast	JR
1	170	Dwayne Foreman	Apopka, FL	G	70	dwayne-foreman-1	7.3 Pts, 3.0 Reb, 4.8 Ast	SO
20	200	Will Dunn	Los Angeles, CA	F	78	will-dunn-1	6.4 Pts, 4.8 Reb, 1.3 Ast	SR
4	240	Sean Olivier	St. Cloud, FL	F	81	sean-olivier-1	4.7 Pts, 3.5 Reb, 0.5 Ast	SR
34	245	Diogo Salazar		F	81	diogo-salazar-1	2.5 Pts, 2.1 Reb, 0.6 Ast	JR
3	165	Courtnei Houston	Statesboro, GA	G	73	courtnei-houston-1	2.4 Pts, 0.9 Reb, 0.5 Ast	FR
33	180	Jarek Swain	Lithonia, GA	G	76	jarek-swain-1	3.2 Pts, 0.8 Reb, 0.2 Ast	SO
45	230	Kenith Ward	Warner Robins, GA	F	78	kenith-ward-1	0.7 Pts, 0.8 Reb, 0.1 Ast	FR
5	175	Matt Ashe	Atlanta, GA	G	71	matt-ashe-1	0.6 Pts, 0.2 Reb, 0.2 Ast	FR
