number	weight	playerName	hometown	pos	height	playerId	summary	class
40	240	Alex Loughton		C	81	alex-loughton-1	13.5 Pts, 7.7 Reb, 1.4 Ast	SR
1	170	Isaiah Hunter	Charlotte, NC	G	74	isaiah-hunter-1	14.3 Pts, 3.3 Reb, 2.7 Ast	SR
31	230	Arnaud Dahi		F	79	arnaud-dahi-1	11.9 Pts, 4.8 Reb, 0.6 Ast	JR
42	210	Valdas Vasylius		F	79	valdas-vasylius-1	8.8 Pts, 4.5 Reb, 0.6 Ast	JR
10	185	Drew Williamson	Burlington, NC	G	72	drew-williamson-2	7.3 Pts, 3.3 Reb, 4.8 Ast	JR
20	200	Brian Henderson	Richmond, VA	F	76	brian-henderson-2	6.0 Pts, 2.7 Reb, 1.9 Ast	JR
4	180	Brandon Johnson	Orlando, FL	G	73	brandon-johnson-2	3.5 Pts, 2.4 Reb, 1.9 Ast	SO
0	200	Abdi Lidonde	Sutton, MA	G	74	abdi-lidonde-1	3.0 Pts, 1.9 Reb, 0.7 Ast	JR
3	180	John Morris	Camp Hill, PA	G	73	john-morris-1	1.6 Pts, 1.0 Reb, 0.7 Ast	JR
34	215	Jonathan Adams	Ringgold, GA	F	78	jonathan-adams-1	1.2 Pts, 2.5 Reb, 0.6 Ast	FR
30	270	Sam Harris		C	87	sam-harris-1	1.1 Pts, 1.0 Reb, 0.2 Ast	SO
21	210	Jason Thompson	Sanford, NC	F	78	jason-thompson-2	0.6 Pts, 1.0 Reb, 0.0 Ast	SO
41	275	Janko Mrksic		C	82	janko-mrksic-1	0.3 Pts, 0.3 Reb, 0.0 Ast	SR
24	165	Bobby Bilicki	Winchester, ME			bobby-bilicki-1	0.0 Pts, 0.2 Reb, 0.0 Ast	FR
