number	weight	playerName	hometown	pos	height	playerId	summary	class
5	220	Tony Murphy	Paterson, NJ	G	76	tony-murphy-1	15.6 Pts, 3.5 Reb, 1.1 Ast	SO
42	255	Calvin Brown	Mitchellville, MD	C	81	calvin-brown-1	9.5 Pts, 5.6 Reb, 0.4 Ast	JR
50	220	Karandick Ogunride	Baton Rouge, LA	C	81	karandick-ogunride-1	7.7 Pts, 7.3 Reb, 0.3 Ast	SR
1	180	Al'Davon Thomas	Paterson, NJ	G	75	aldavon-thomas-1	6.2 Pts, 3.1 Reb, 3.0 Ast	JR
2	180	Keith Young	Lanham, MD	G	75	keith-young-1	5.8 Pts, 2.7 Reb, 1.5 Ast	SR
22	225	Tynell Dunkley	Baltimore, MD	F	79	tynell-dunkley-1	4.9 Pts, 3.5 Reb, 0.5 Ast	JR
44	250	Jakeel Gary	Linden, NJ	C	79	jakeel-gary-1	4.0 Pts, 2.4 Reb, 0.3 Ast	JR
45	215	Larry Vickers	Virginia Beach, VA	C	81	larry-vickers-1	2.6 Pts, 3.2 Reb, 0.3 Ast	SO
3	175	Brian Faulcon	Chesapeake, VA	G	68	brian-faulcon-1	2.7 Pts, 1.6 Reb, 1.6 Ast	JR
23	185	Corey Lyons	Bronx, NY	G	76	corey-lyons-1	3.6 Pts, 0.8 Reb, 0.1 Ast	FR
33	190	Casey Gordon	Queens, NY	G	76	casey-gordon-1	1.4 Pts, 0.7 Reb, 0.3 Ast	JR
10	185	Rashid Cann	Greensboro, NC	G	72	rashid-cann-1	0.9 Pts, 1.2 Reb, 0.8 Ast	SO
15	190	Isaiah Coleman	Philadelphia, PA	G	76	isaiah-coleman-1	1.4 Pts, 0.7 Reb, 0.0 Ast	FR
4	185	Armand Massogo		G	75	armand-massogo-1	2.0 Pts, 0.7 Reb, 0.0 Ast	JR
