number	weight	playerName	hometown	pos	height	playerId	summary	class
5	175	John Winchester	Stamford, CT	G	76	john-winchester-1	12.4 Pts, 3.7 Reb, 2.1 Ast	JR
12	185	Adam Gonzalez	Bronx, NY	G	75	adam-gonzalez-1	10.5 Pts, 3.6 Reb, 3.9 Ast	JR
32	200	Chris Wehye	Brooklyn, NY	F	79	chris-wehye-1	9.8 Pts, 5.8 Reb, 1.3 Ast	JR
24	185	Craig Benson	Hamden, CT	G	75	craig-benson-1	9.3 Pts, 1.8 Reb, 1.3 Ast	SR
34	235	Karl Anderson	Chester, NY	F	81	karl-anderson-1	9.4 Pts, 4.8 Reb, 1.0 Ast	SO
25	220	Kevin Jolley	Cheverly, MD	F	77	kevin-jolley-1	8.0 Pts, 5.3 Reb, 1.3 Ast	SR
22	245	Victor Akinyanju	Ardmore, MD	C	79	victor-akinyanju-1	7.9 Pts, 5.5 Reb, 0.9 Ast	JR
1	160	Job Casimir	Stamford, CT	G	69	job-casimir-1	3.4 Pts, 1.3 Reb, 2.2 Ast	FR
15	200	Dale Meinbresse	Upper St. Clair, PA	G	76	dale-meinbresse-1	2.9 Pts, 1.6 Reb, 0.6 Ast	JR
11	195	Van Crafton	Hanover, IN	G	73	van-crafton-1	4.5 Pts, 0.4 Reb, 0.5 Ast	JR
21	190	Jason Wilson	Irvington, NJ	G	74	jason-wilson-2	1.5 Pts, 1.1 Reb, 0.4 Ast	FR
50	185	Andrew Cashin	Brooklyn, NY	G	76	andrew-cashin-1	1.3 Pts, 0.5 Reb, 0.0 Ast	SO
10	185	Nick Tipson	Burlington, VT	G	73	nick-tipson-1	2.0 Pts, 1.0 Reb, 1.2 Ast	SR
