number	weight	playerName	hometown	pos	height	playerId	summary	class
30	219	Clifton Lee	Boyce, LA	F	79	clifton-lee-1	14.2 Pts, 6.2 Reb, 1.8 Ast	SR
12	188	Luke Rogers	Chicago, IL	G	73	luke-rogers-1	9.3 Pts, 3.6 Reb, 3.3 Ast	JR
23	218	Jermaine Wallace	Heflin, LA	G	75	jermaine-wallace-1	9.8 Pts, 3.1 Reb, 0.8 Ast	SR
3	185	Tyronn Mitchell	New Iberia, LA	G	73	tyronn-mitchell-1	7.9 Pts, 2.8 Reb, 5.0 Ast	SR
2	275	Byron Allen	Leland, MS	C	79	byron-allen-1	7.5 Pts, 3.6 Reb, 0.5 Ast	SR
22	255	Kerwin Forges	Marrero, LA	G	77	kerwin-forges-1	6.3 Pts, 1.4 Reb, 1.0 Ast	SR
33	195	Colby Bargeman	Lafayette, LA	F	77	colby-bargeman-1	5.6 Pts, 2.4 Reb, 0.6 Ast	SO
1	218	Jermaine Spencer	New Iberia, LA	F	79	jermaine-spencer-1	5.3 Pts, 3.4 Reb, 0.6 Ast	JR
40	222	Alfonso Dyer	Marrero, LA	C	82	alfonso-dyer-1	4.7 Pts, 3.0 Reb, 0.3 Ast	SR
21	175	Keenan Jones	Opelousas, LA	G	74	keenan-jones-1	4.5 Pts, 2.1 Reb, 3.2 Ast	JR
42	227	Marcellas Ross	Glenmora, LA	G	76	marcellas-ross-1	1.8 Pts, 1.5 Reb, 0.1 Ast	SO
20	192	D.J. Ross	Boyce, LA	F	74	dj-ross-1	0.4 Pts, 0.5 Reb, 0.2 Ast	SR
31	250	Kalem Porterie	Marksville, LA	F	79	kalem-porterie-1	0.3 Pts, 0.4 Reb, 0.0 Ast	FR
1	185	John Anglin	Shreveport, LA	G	73	john-anglin-1	0.5 Pts, 0.1 Reb, 0.0 Ast	FR
4	166	Sutton Lloyd	Bossier City, LA			sutton-lloyd-1	0.6 Pts, 0.1 Reb, 0.3 Ast	FR
