number	weight	playerName	hometown	pos	height	playerId	summary	class
10	170	Calvin Cage	Capitol Heights, MD	G	72	calvin-cage-1	18.5 Pts, 3.0 Reb, 2.5 Ast	SR
45	280	Yassin Idbihi		F	82	yassin-idbihi-1	14.0 Pts, 6.9 Reb, 1.6 Ast	JR
22	210	Roderick Middleton	University Park, IL	G	75	roderick-middleton-1	12.0 Pts, 4.8 Reb, 2.7 Ast	SR
33	205	Mario Jordan	Cleveland, OH	F	78	mario-jordan-1	10.2 Pts, 5.6 Reb, 1.5 Ast	SR
32	225	Parnell Smith	Indianapolis, IN	F	78	parnell-smith-1	8.6 Pts, 3.4 Reb, 1.4 Ast	JR
1	190	Andy Robinson	Schenectady, NY	G	73	andy-robinson-1	2.6 Pts, 1.4 Reb, 1.0 Ast	FR
34	200	Greg Gamble	Niagara Falls, NY	G	76	greg-gamble-1	2.6 Pts, 2.5 Reb, 0.8 Ast	FR
21	190	Eric Moore	Dover, NJ	C	79	eric-moore-1	2.1 Pts, 0.8 Reb, 0.8 Ast	FR
4	185	Darwin Young	Buffalo, NY	G	74	darwin-young-1	1.5 Pts, 2.0 Reb, 0.7 Ast	JR
21	210	Andrew Atman	Pittsburgh, PA	F	84	andrew-atman-1	1.9 Pts, 1.1 Reb, 0.4 Ast	SO
3	165	Sean Smiley	Erie, PA	G	73	sean-smiley-1	2.1 Pts, 0.7 Reb, 0.7 Ast	FR
15	260	Vadim Fedotov		F	81	vadim-fedotov-1	1.4 Pts, 1.4 Reb, 0.1 Ast	FR
44	210	Christian Schmidt		F	80	christian-schmidt-1	1.1 Pts, 1.0 Reb, 0.1 Ast	SO
42	0	Chad Upshaw				chad-upshaw-1	1.3 Pts, 1.0 Reb, 0.0 Ast	FR
35	205	Barnard Onyenucheya	Bronx, NY	F	78	barnard-onyenucheya-1	0.4 Pts, 0.2 Reb, 0.0 Ast	SO
