number	weight	playerName	hometown	pos	height	playerId	summary	class
12	173	Matt Bell	Kokomo, IN	G	73	matt-bell-1	13.0 Pts, 3.0 Reb, 2.7 Ast	JR
32	183	Jarrell Brown	Cleveland, OH	G	77	jarrell-brown-1	14.3 Pts, 2.6 Reb, 0.6 Ast	SO
44	213	Corban Bates	Spring, TX	F	77	corban-bates-1	5.7 Pts, 5.1 Reb, 1.2 Ast	SO
33	225	Colin Harris	Wes Des Moines, IA	F	79	colin-harris-1	6.5 Pts, 2.8 Reb, 0.7 Ast	JR
21	199	Cory Sinning	Van Wert, OH	G	75	cory-sinning-1	4.4 Pts, 2.1 Reb, 2.3 Ast	JR
14	162	Dan Borcherdt	Archbold, OH	G	72	dan-borcherdt-1	4.1 Pts, 0.7 Reb, 0.5 Ast	FR
11	167	Marshall Jackson	Greenbelt, MD	G	72	marshall-jackson-1	2.2 Pts, 2.1 Reb, 1.4 Ast	JR
42	216	Kenny Brewer	Punta Gorda, FL	F	78	kenny-brewer-1	3.1 Pts, 2.2 Reb, 0.6 Ast	FR
34	207	John Moonshower	Ohio City, OH	F	77	john-moonshower-1	3.5 Pts, 1.2 Reb, 0.2 Ast	FR
40	235	Erik Sewell	Tallahassee, FL	F	83	erik-sewell-1	1.9 Pts, 2.3 Reb, 0.2 Ast	JR
30	193	Grant Carter	White Haven, PA	G	75	grant-carter-1	1.4 Pts, 0.4 Reb, 0.2 Ast	SO
50	210	Doug Williams	Bowling Green, VA	F	79	doug-williams-1	1.1 Pts, 1.6 Reb, 0.1 Ast	FR
3	191	Steve Stoll	Chicago, IL	G	76	steve-stoll-1	2.7 Pts, 0.8 Reb, 1.1 Ast	JR
23	230	D.J. Jemibewon	Columbus, OH	F	78	dj-jemibewon-1	1.1 Pts, 1.5 Reb, 0.0 Ast	FR
35	248	Erik Engstrom	Mission Viejo, CA	C	80	erik-engstrom-1	0.7 Pts, 2.4 Reb, 0.1 Ast	SR
22	189	Lance Dietz	Morton, IL	G	71	lance-dietz-1	0.6 Pts, 0.6 Reb, 0.7 Ast	SO
55	204	Brandon Brandewic	Sidney, OH	C	81	brandon-brandewic-1	0.6 Pts, 1.2 Reb, 0.2 Ast	FR
13	204	Ryan Hodgson	Mastic Beach, NY	G	75	ryan-hodgson-1	0.4 Pts, 0.6 Reb, 0.0 Ast	SO
	225	Curtis Koszuta	San Antonio, TX	F	80	curtis-koszuta-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
