number	weight	playerName	hometown	pos	height	playerId	summary	class
13	190	Chaun Brooks	San Antonio, TX	G	74	chaun-brooks-1	10.4 Pts, 3.1 Reb, 2.3 Ast	SR
32	210	Ajay Calvin	Ecorse, MI	F	79	ajay-calvin-1	10.2 Pts, 5.3 Reb, 0.7 Ast	JR
3	165	Al Stewart	Chicago, IL	G	71	al-stewart-1	9.8 Pts, 3.1 Reb, 4.6 Ast	JR
2	180	Chris Bryant	Metlakatla, AK	G	75	chris-bryant-1	8.2 Pts, 2.0 Reb, 0.5 Ast	SO
31	225	Jonathan Cox	Barrington, IL	F	81	jonathan-cox-1	6.7 Pts, 4.7 Reb, 0.6 Ast	FR
10	200	Nick Grant	Annandale, VA	G	75	nick-grant-1	6.4 Pts, 2.6 Reb, 1.0 Ast	JR
4	225	Brent Heemskerk	Grand Rapids, MI	F	80	brent-heemskerk-1	5.0 Pts, 3.6 Reb, 0.5 Ast	SO
44	260	Aliou Keita		C	80	aliou-keita-1	4.8 Pts, 4.5 Reb, 0.3 Ast	JR
	210	Josh Powell	Des Moines, IA	F	79	josh-powell-2	3.8 Pts, 1.7 Reb, 0.8 Ast	SR
5	175	Leonard Houston	Holland, MI		73	leonard-houston-1	2.4 Pts, 1.0 Reb, 0.4 Ast	
	180	Sean Tracy	Silver Spring, MD	G	76	sean-tracy-1	2.4 Pts, 1.0 Reb, 0.4 Ast	SR
11	170	Jacob Baryenbruch	Spring Green, WI	G	72	jacob-baryenbruch-1	1.5 Pts, 0.4 Reb, 0.6 Ast	FR
15	189	Adam Emmenecker	Saginaw, MI	G	73	adam-emmenecker-1	0.8 Pts, 0.9 Reb, 0.9 Ast	SO
14	182	Brett Morris	Overland Park, KS	G	73	brett-morris-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
