number	weight	playerName	hometown	pos	height	playerId	summary	class
1	190	Zabian Dowdell	Pahokee, FL	G	75	zabian-dowdell-1	15.3 Pts, 3.1 Reb, 3.4 Ast	JR
33	243	Coleman Collins	Stone Mountain, GA	F	80	coleman-collins-1	14.5 Pts, 6.8 Reb, 0.6 Ast	JR
22	212	Jamon Gordon	Jacksonville, FL	G	75	jamon-gordon-1	11.4 Pts, 6.0 Reb, 4.4 Ast	JR
13	202	Deron Washington	New Orleans, LA	F	79	deron-washington-1	10.5 Pts, 5.0 Reb, 1.1 Ast	SO
40	216	A.D. Vassallo		G	78	ad-vassallo-1	6.9 Pts, 2.5 Reb, 0.9 Ast	FR
11	197	Wynton Witherspoon	Duluth, GA	F	79	wynton-witherspoon-1	6.3 Pts, 1.5 Reb, 0.9 Ast	SO
24	205	Markus Sailes	Richmond, VA	G	77	markus-sailes-1	3.7 Pts, 2.3 Reb, 1.7 Ast	JR
42	240	Chris Tucker	Fincastle, VA	F	79	chris-tucker-1	1.5 Pts, 1.5 Reb, 0.2 Ast	JR
34	217	Cheick Diakite		F	80	cheick-diakite-1	1.3 Pts, 1.5 Reb, 0.0 Ast	FR
3	220	Shawn Harris	Ettrick, VA	G	76	shawn-harris-2	2.4 Pts, 0.5 Reb, 0.2 Ast	SR
25	190	Bob Ritchie	Burke, VA	G	77	bob-ritchie-1	1.2 Pts, 0.0 Reb, 0.2 Ast	SR
15	215	Terrance Vinson	Valdosta, GA	F	80	terrance-vinson-1	0.7 Pts, 0.8 Reb, 0.0 Ast	FR
21	215	Allen Calloway	Gretna, VA	F	80	allen-calloway-1	1.0 Pts, 0.5 Reb, 0.0 Ast	SR
5	205	Marcus Travis	Blacksburg, VA	G	76	marcus-travis-1	0.4 Pts, 0.2 Reb, 0.2 Ast	JR
