number	weight	playerName	hometown	pos	height	playerId	summary	class
25	215	Durell Vinson	Vineland, NJ	F	79	durell-vinson-1	15.2 Pts, 9.6 Reb, 0.7 Ast	JR
23	205	Mark Porter	Atlantic City, NJ	G	74	mark-porter-1	11.9 Pts, 3.9 Reb, 3.3 Ast	SO
3	185	DeEarnest McLemore	Cary, NC	G	73	deearnest-mclemore-1	10.1 Pts, 2.8 Reb, 4.6 Ast	SR
20	215	Jamal Smith	Baltimore, MD	F	77	jamal-smith-1	8.0 Pts, 3.9 Reb, 0.6 Ast	FR
15	220	James Ulrich	Mount Laurel, NJ	F	79	james-ulrich-1	6.3 Pts, 4.4 Reb, 1.0 Ast	SO
4	215	Matt Vitale	Brooklyn, NY	F	78	matt-vitale-1	6.2 Pts, 3.3 Reb, 0.3 Ast	JR
5	185	Joey Mundweiler	Olathe, KS	G	74	joey-mundweiler-1	5.9 Pts, 1.4 Reb, 1.5 Ast	FR
12	230	Jason Rudakas	Jupiter, FL	F	78	jason-rudakas-1	1.5 Pts, 2.9 Reb, 0.2 Ast	SO
13	188	Doug Elwell	Staten Island, NY	G	77	doug-elwell-1	1.6 Pts, 1.3 Reb, 0.7 Ast	FR
34	230	Llewchean Radford	Newport News, VA	F	76	llewchean-radford-1	2.7 Pts, 3.1 Reb, 0.2 Ast	FR
32	240	Matt Kittrell	Richmond, VA	C	81	matt-kittrell-1	0.8 Pts, 1.0 Reb, 0.0 Ast	FR
55	205	Jamal Webb	Tuckahoe, NY	G	77	jamal-webb-1	2.5 Pts, 2.8 Reb, 1.4 Ast	JR
