number	weight	playerName	hometown	pos	height	playerId	summary	class
3	200	Kevin Downey	Livonia, NY	G	75	kevin-downey-1	15.6 Pts, 4.7 Reb, 3.3 Ast	SR
1	215	Darnell Wilson	Wayne, MI	F	78	darnell-wilson-1	12.9 Pts, 5.2 Reb, 1.3 Ast	JR
2	210	Corey Herring	Buffalo, NY	G	77	corey-herring-2	14.4 Pts, 5.3 Reb, 2.7 Ast	JR
14	188	Chuck Harris	Detroit, MI	G	75	chuck-harris-1	10.0 Pts, 4.7 Reb, 3.1 Ast	JR
23	188	Jon Popofski		G	74	jon-popofski-1	9.4 Pts, 2.6 Reb, 1.7 Ast	SR
5	220	Ola Matti		F	79	ola-matti-1	4.5 Pts, 3.1 Reb, 0.6 Ast	JR
15	180	Joe Young	Battle Creek, MI	G	72	joe-young-1	3.8 Pts, 1.8 Reb, 0.6 Ast	FR
34	165	Anthony Byrd	Pepper Pike, OH	G	73	anthony-byrd-2	1.9 Pts, 1.0 Reb, 0.2 Ast	SO
10	160	Bret Wackerly	Canton, OH	G	70	bret-wackerly-1	1.0 Pts, 1.0 Reb, 0.7 Ast	FR
44	250	Rigoberto Sargeant	Stroudsburg, PA	C	81	rigoberto-sargeant-1	1.2 Pts, 1.5 Reb, 0.0 Ast	SO
42	256	Mike Hanley		C	82	mike-hanley-1	0.2 Pts, 0.3 Reb, 0.0 Ast	SR
4	175	Jess Poe	Maysville, KY	G	75	jess-poe-1	0.4 Pts, 0.0 Reb, 0.0 Ast	SO
40	224	Steve McLean		C	81	steve-mclean-1	0.0 Pts, 0.2 Reb, 0.1 Ast	FR
