number	weight	playerName	hometown	pos	height	playerId	summary	class
24	220	Romeo Travis	Akron, OH	F	79	romeo-travis-1	13.8 Pts, 6.8 Reb, 1.9 Ast	JR
11	180	Nick Dials	New Haven, OH	G	73	nick-dials-1	10.2 Pts, 2.7 Reb, 2.7 Ast	SO
12	165	Dru Joyce	Akron, OH	G	72	dru-joyce-1	10.0 Pts, 2.8 Reb, 5.0 Ast	JR
1	175	Cedrick Middleton	Chicago Heights, IL	G	72	cedrick-middleton-1	8.1 Pts, 2.5 Reb, 2.0 Ast	SO
32	220	Rob Preston	Lynchburg, OH	C	81	rob-preston-1	8.0 Pts, 3.9 Reb, 1.5 Ast	SR
23	220	Darryl Peterson	Cincinnati, OH	F	77	darryl-peterson-1	7.1 Pts, 2.6 Reb, 0.7 Ast	SR
33	205	Nate Linhart	Gahanna, OH	F	79	nate-linhart-1	5.3 Pts, 3.9 Reb, 0.9 Ast	FR
50	255	Matt Futch	Akron, OH	C	80	matt-futch-1	4.8 Pts, 3.6 Reb, 0.4 Ast	SR
4	175	Bubba Walther	Cincinnati, OH	G	77	bubba-walther-1	8.9 Pts, 1.9 Reb, 2.1 Ast	SO
44	207	John Rybak	Milwaukee, WI	F	77	john-rybak-1	2.3 Pts, 1.4 Reb, 0.2 Ast	FR
2	180	Quade Milum	Dayton, OH	F	79	quade-milum-1	1.7 Pts, 1.1 Reb, 0.2 Ast	SO
15	185	Zach Sowers	Zanesville, OH	G	75	zach-sowers-1	1.9 Pts, 0.4 Reb, 0.0 Ast	SO
25	175	Nick Goddard	Wadsworth, OH	G	72	nick-goddard-1	1.0 Pts, 0.3 Reb, 0.3 Ast	SO
5	175	Chad Mraz	Akron, OH	G	72	chad-mraz-1	0.7 Pts, 0.0 Reb, 0.7 Ast	JR
