number	weight	playerName	hometown	pos	height	playerId	summary	class
5	215	Standford Speech	Jackson, MS	G	75	standford-speech-1	10.5 Pts, 3.7 Reb, 2.2 Ast	SO
33	215	Jessie Taylor	Georgetown, MS	F	77	jessie-taylor-1	8.3 Pts, 4.0 Reb, 0.9 Ast	SR
25	250	Jeffrey Price	Ruleville, MS	F	81	jeffrey-price-1	8.0 Pts, 4.6 Reb, 0.6 Ast	JR
2	155	Tychicus Snow	Manassas, VA	G	67	tychicus-snow-1	8.0 Pts, 1.7 Reb, 2.4 Ast	FR
44	205	Kadrian Bryant	Carthage, TX	F	78	kadrian-bryant-1	7.9 Pts, 5.8 Reb, 0.5 Ast	FR
23	170	Mike Thomas	Durant, MS	G	73	mike-thomas-1	10.0 Pts, 3.1 Reb, 3.6 Ast	JR
23	180	Michael Clark	Tchula, MS	G	75	michael-clark-1	3.6 Pts, 1.6 Reb, 0.6 Ast	FR
21	210	Carl Lucas	Hollandale, MS	F	77	carl-lucas-1	4.6 Pts, 3.8 Reb, 0.4 Ast	SO
	195	Richard Cannon	Clarksdale, MS	F	76	richard-cannon-1	3.0 Pts, 2.0 Reb, 0.5 Ast	JR
12	205	Solomon Forbes	Jackson, MS	F	77	solomon-forbes-1	6.4 Pts, 3.3 Reb, 1.6 Ast	SR
	180	Adailah Curry	Itta Bena, MS	G	72	adailah-curry-1	2.0 Pts, 0.7 Reb, 0.3 Ast	FR
13	0	Byron Carter		F	72	byron-carter-1	1.9 Pts, 2.2 Reb, 0.5 Ast	FR
	180	Kevin McCoy	Magnolia, MS	G	76	kevin-mccoy-1	2.4 Pts, 2.1 Reb, 0.4 Ast	SO
		Willie Fort		G	71	willie-fort-1	1.5 Pts, 0.3 Reb, 1.0 Ast	FR
42	225	Ronald Alexander	Brandon, FL	C	84	ronald-alexander-1	0.0 Pts, 2.2 Reb, 0.2 Ast	SR
