number	weight	playerName	hometown	pos	height	playerId	summary	class
3	220	Greg Sprink	Cardiff-by-the-Sea, CA	G	77	greg-sprink-1	14.9 Pts, 4.9 Reb, 2.0 Ast	SO
24	200	Kaleo Kina	Phoenix, AZ	G	76	kaleo-kina-1	10.4 Pts, 2.9 Reb, 3.3 Ast	FR
32	223	Matt Fannin	Lakewood, OH	F	79	matt-fannin-1	9.7 Pts, 4.6 Reb, 1.6 Ast	SR
10	192	Corey Johnson	Anderson, IN	G	74	corey-johnson-1	9.5 Pts, 4.1 Reb, 2.9 Ast	SO
21	230	Carlton Baldwin	Lusby, MD	F	80	carlton-baldwin-1	5.0 Pts, 3.4 Reb, 0.2 Ast	JR
33	225	Adam Teague	Hickory, NC	F	80	adam-teague-1	4.7 Pts, 2.6 Reb, 0.5 Ast	FR
5	222	David Hooper	Dale City, VA	G	77	david-hooper-1	4.1 Pts, 2.3 Reb, 0.9 Ast	SR
11	212	Clif Colbert	Grand Prairie, TX	G	76	clif-colbert-1	4.6 Pts, 2.2 Reb, 0.4 Ast	FR
20	195	Bryce Brigham	Bellevue, WA	G	76	bryce-brigham-1	3.9 Pts, 1.2 Reb, 0.6 Ast	FR
21	197	Casey Reed	Canby, OR	F	77	casey-reed-1	3.1 Pts, 1.5 Reb, 0.2 Ast	FR
15	216	Leonard Green	Overland Park, KS	F	77	leonard-green-1	2.5 Pts, 3.0 Reb, 0.5 Ast	SR
54	255	Ben Biles	Cramerton, NC	F	82	ben-biles-1	1.1 Pts, 1.8 Reb, 0.0 Ast	SO
12	197	Kelvin Boatner	Bloomington, IN	G	72	kelvin-boatner-1	0.7 Pts, 0.2 Reb, 0.3 Ast	SR
42	221	John Bailey	Blacksburg, VA	F	80	john-bailey-1	0.8 Pts, 0.6 Reb, 0.2 Ast	FR
23	236	Calvin White	Thornton, CO	F	79	calvin-white-1	0.3 Pts, 0.5 Reb, 0.0 Ast	JR
22	165	David Rhoiney	Long Beach, CA	G	72	david-rhoiney-1	0.0 Pts, 0.0 Reb, 0.0 Ast	JR
