number	weight	playerName	hometown	pos	height	playerId	summary	class
2	207	J.R. Pinnock		G	77	jr-pinnock-1	14.5 Pts, 5.3 Reb, 3.1 Ast	JR
33	224	Maureece Rice	Philadelphia, PA	G	73	maureece-rice-1	12.6 Pts, 2.1 Reb, 2.8 Ast	SO
25	220	Carl Elliott	Brooklyn, NY	G	76	carl-elliott-1	11.5 Pts, 3.9 Reb, 3.9 Ast	JR
3	230	Mike Hall		F	80	mike-hall-1	11.0 Pts, 7.6 Reb, 2.4 Ast	SR
21	240	Pops Mensah-Bonsu		F	81	pops-mensah-bonsu-1	12.6 Pts, 6.7 Reb, 0.8 Ast	SR
1	190	Omar Williams	Philadelphia, PA	F	81	omar-williams-1	8.3 Pts, 5.3 Reb, 2.4 Ast	SR
23	224	Regis Koundjia		F	81	regis-koundjia-1	4.8 Pts, 3.3 Reb, 1.0 Ast	SO
5	181	Montrell McDonald	Fort Worth, TX	F	77	montrell-mcdonald-1	4.4 Pts, 1.4 Reb, 0.7 Ast	FR
13	251	Alexander Kireev		C	83	alexander-kireev-1	2.4 Pts, 1.3 Reb, 0.3 Ast	SR
5	202	Rob Diggs	Brandywine, MD	F	80	rob-diggs-1	1.7 Pts, 1.1 Reb, 0.3 Ast	FR
31	190	Noel Wilmore	Philadelphia, PA	G	76	noel-wilmore-1	1.7 Pts, 0.5 Reb, 0.1 Ast	FR
34	215	Keri Gonsalves	Mitchellville, MD	G	77	keri-gonsalves-1	0.0 Pts, 0.2 Reb, 0.1 Ast	SO
3	215	Dominic Green	Oakland, CA	F	78	dominic-green-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
12	158	Dior Toney	Brecksville, OH	G	72	dior-toney-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
