number	weight	playerName	hometown	pos	height	playerId	summary	class
3	180	Henry Uhegwu	Houston, TX	G	75	henry-uhegwu-1	13.5 Pts, 3.2 Reb, 1.5 Ast	JR
40	210	Nate Janes	Cedar City, UT	F	79	nate-janes-1	9.9 Pts, 4.0 Reb, 1.5 Ast	SR
24	170	Justin Allen	Los Angeles, CA	G	72	justin-allen-2	9.1 Pts, 2.5 Reb, 1.9 Ast	JR
5	180	Steve Barnes	Cedar City, UT	G	70	steve-barnes-1	8.4 Pts, 2.3 Reb, 5.0 Ast	JR
30	195	Rand Janes	Cedar City, UT	F	74	rand-janes-1	8.3 Pts, 3.0 Reb, 2.6 Ast	SR
1	215	Lubor Olsovsky		C	81	lubor-olsovsky-1	9.9 Pts, 5.2 Reb, 0.8 Ast	SR
50	275	Fernando Bonfim	Brighton, MA	C	84	fernando-bonfim-1	5.0 Pts, 2.4 Reb, 0.3 Ast	JR
41	230	Esteban Bonzano		F	82	esteban-bonzano-1	3.5 Pts, 2.4 Reb, 1.0 Ast	SR
24	200	Eli Davis	Phoenix, AZ	G	76	eli-davis-1	1.7 Pts, 1.3 Reb, 0.3 Ast	FR
10	180	David Marek		G	72	david-marek-1	1.5 Pts, 0.4 Reb, 0.7 Ast	FR
33	220	Junior Abrahao		F	78	junior-abrahao-1	1.6 Pts, 1.2 Reb, 0.2 Ast	JR
5	180	Dax Crum	Kirtland, NM	G	75	dax-crum-1	1.0 Pts, 0.5 Reb, 0.5 Ast	JR
34	200	Nate Rex	Las Vegas, NV			nate-rex-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
