number	weight	playerName	hometown	pos	height	playerId	summary	class
1	180	Jarrett Howell	Arlington, TX	G	71	jarrett-howell-2	14.2 Pts, 2.6 Reb, 3.1 Ast	SR
33	215	Steven Thomas	Fort Worth, TX	F	77	steven-thomas-1	13.2 Pts, 8.1 Reb, 2.3 Ast	SR
11	160	Brady Dawkins	Whitehouse, TX	G	71	brady-dawkins-1	8.6 Pts, 2.1 Reb, 3.7 Ast	SR
3	260	Jermaine Griffin	Houston, TX	F	81	jermaine-griffin-1	8.5 Pts, 4.8 Reb, 0.6 Ast	SO
23	180	Brandon Long	Richton Park, IL	G	73	brandon-long-1	6.3 Pts, 1.9 Reb, 0.6 Ast	FR
45	250	Larry Posey	Houston, TX	F	77	larry-posey-1	6.6 Pts, 4.1 Reb, 0.9 Ast	SO
32	245	Anthony Vereen	Houston, TX	F	79	anthony-vereen-1	5.5 Pts, 2.2 Reb, 0.8 Ast	FR
13	180	Rodrick Epps	Richardson, TX	G	74	rodrick-epps-1	4.7 Pts, 2.5 Reb, 1.8 Ast	SO
34	215	Kenneth Henderson	Houston, TX	C	80	kenneth-henderson-1	3.8 Pts, 4.0 Reb, 0.8 Ast	SR
15	200	Myles Guidry	Alief, TX	G	76	myles-guidry-1	2.5 Pts, 2.8 Reb, 0.6 Ast	SO
10	205	Terrell Henry	Pearland, TX	F	77	terrell-henry-1	1.9 Pts, 0.4 Reb, 0.0 Ast	FR
15	200	Jeremy Dewalt	Cypress, TX	G	76	jeremy-dewalt-1	1.0 Pts, 0.2 Reb, 0.0 Ast	FR
12	180	Baron Sauls	Alief, TX	G	74	baron-sauls-1	0.5 Pts, 0.6 Reb, 0.8 Ast	SO
20	185	DeMarqus James	Waco, TX	G	74	demarqus-james-1	0.8 Pts, 0.0 Reb, 0.0 Ast	SR
