number	weight	playerName	hometown	pos	height	playerId	summary	class
14	215	Eddie Ard	LaPlace, LA	G	77	eddie-ard-1	15.0 Pts, 5.8 Reb, 1.7 Ast	JR
5	205	Brian Fisk	Newbern, TN	G	74	brian-fisk-1	13.5 Pts, 3.6 Reb, 2.9 Ast	SR
1	190	Trey Williams	Memphis, TN	G	74	trey-williams-1	11.6 Pts, 3.4 Reb, 3.6 Ast	SR
43	230	Jason Hopkins	Seattle, WA	C	79	jason-hopkins-1	6.0 Pts, 5.3 Reb, 0.5 Ast	FR
31	190	Michael Teller	Lafayette, IN	F	77	michael-teller-1	5.4 Pts, 2.8 Reb, 0.6 Ast	FR
42	180	Michael Lusk	Kennesaw, GA	G	75	michael-lusk-1	5.5 Pts, 2.9 Reb, 1.7 Ast	SO
40	230	Thomas Pfaff	Clarksville, TN	F	80	thomas-pfaff-1	4.8 Pts, 3.9 Reb, 0.4 Ast	SO
20	185	LaKory Daniels	Troy, AL	G	73	lakory-daniels-2	3.2 Pts, 1.3 Reb, 1.2 Ast	JR
3	180	Devon Seaford	Charlotte, NC	G	72	devon-seaford-1	2.2 Pts, 0.6 Reb, 0.7 Ast	FR
10	180	JanAndre Williams	Memphis, TN	G	72	janandre-williams-1	1.5 Pts, 0.8 Reb, 0.6 Ast	SR
33	230	Ryan Daniel	Madison, TN	F	82	ryan-daniel-1	1.1 Pts, 1.3 Reb, 0.2 Ast	JR
11	220	Brandon Moore	Birmingham, AL	F	78	brandon-moore-4	2.0 Pts, 1.3 Reb, 0.0 Ast	FR
35	230	Israel Kirk	Nashville, TN	C	79	israel-kirk-1	0.6 Pts, 0.5 Reb, 0.0 Ast	SO
4	180	Nicholas Hodge	Nashville, TN	G	73	nicholas-hodge-1	1.7 Pts, 0.3 Reb, 0.0 Ast	JR
25	170	Blake Giles	Mount Juliet, TN	G	73	blake-giles-1	0.3 Pts, 0.2 Reb, 0.0 Ast	FR
13	170	Will Mantlo	Nashville, TN	G	73	will-mantlo-1	0.0 Pts, 0.3 Reb, 0.2 Ast	JR
